season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7332984,40,Tyler Solomon,,,Jr,P,6-1,R/R,14942,8,0,,3.0,3,,1.0,,,1.0,1.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7334008,18,Justin Nyarady,,,Jr,P,6-0,R/R,14942,10,9,2.0,6.0,8,,1.0,,,17.0,2.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7334822,44,Jason Giambra,,,So,P,6-2,R/R,14942,10,3,1.0,6.0,7,,1.0,,,9.0,3.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7337442,22,Jake Woods,,,So,OF,5-8,L/L,14942,46,46,93.0,4.0,102,5.0,0.951,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7341170,11,Anthony Pascale,,,So,C,6-2,R/R,14942,37,37,149.0,24.0,178,5.0,0.972,,6.0,43.0,13.0,1.0,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7343923,29,Matthew Wirz,,,Sr,P,-,,14942,17,0,6.0,5.0,12,1.0,0.917,,,3.0,1.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7346709,28,Jacob Rich,,,Jr,C,5-9,R/R,14942,39,39,22.0,6.0,28,,1.0,,,7.0,1.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7347185,41,Justin Hafele,,,Sr,P,6-3,R/R,14942,16,1,3.0,4.0,8,1.0,0.875,,,2.0,1.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7353076,10,Craig Leonard,,,Sr,INF,5-10,R/R,14942,43,41,66.0,86.0,160,8.0,0.95,,,,,18.0,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7353553,3,Justin DeSane,,,So,OF,5-9,L/R,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583893,17,Anthony Martino,,,Sr,P,-,,14942,12,8,1.0,6.0,8,1.0,0.875,,,6.0,6.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583894,48,Jason Burger,,,Sr,P,-,,14942,11,10,6.0,8.0,14,,1.0,,,9.0,2.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583895,23,Andrew Francella,,,Sr,P,-,,14942,12,11,3.0,4.0,9,2.0,0.778,,,14.0,6.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583896,24,Alex Rauso,,,Sr,INF,5-9,R/R,14942,47,47,38.0,76.0,125,11.0,0.912,,,,,5.0,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583897,26,Stephen Giambra,,,Sr,OF,-,,14942,13,10,16.0,,16,,1.0,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583899,1,Angel Irby,,,Fr,INF,5-7,R/R,14942,10,3,6.0,4.0,14,4.0,0.714,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583901,25,Conall Roberts,,,Sr,INF,-,,14942,47,47,66.0,120.0,192,6.0,0.969,,,,,19.0,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583906,8,Michael Fletcher,,,Fr,OF,5-8,L/L,14942,20,20,44.0,,46,2.0,0.957,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583907,12,Ryan DiLillo,,,Fr,P,5-8,L/L,14942,8,0,,2.0,3,1.0,0.667,,,3.0,1.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583910,16,Max Zimmer,,,Jr,P,6-1,R/R,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583911,19,Marcos Dominguez,,,Fr,INF,5-10,R/R,14942,7,3,2.0,3.0,7,2.0,0.714,,,,,1.0,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583920,5,Tyler Sharfetz,,,Jr,C,6-1,R/R,14942,21,19,137.0,14.0,153,2.0,0.987,,5.0,16.0,11.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583921,6,Christian Ortiz,,,Fr,INF,5-9,L/R,14942,17,8,7.0,12.0,21,2.0,0.905,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583922,7,Justin Leigh,,,So,OF,6-4,R/R,14942,32,31,61.0,,63,2.0,0.968,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583926,14,Zachary Ridgeway,,,Fr,P,5-8,R/R,14942,1,0,,,0,,,,,,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583927,20,Jack Palmer,,,Fr,OF,5-10,L/L,14942,18,16,20.0,2.0,25,3.0,0.88,,,,,1.0,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583928,27,Jeremy Rodrigues,,,Fr,INF,6-1,R/R,14942,45,43,310.0,27.0,342,5.0,0.985,,,,,23.0,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583929,30,Tim Dolan,,,Fr,P,5-9,R/R,14942,7,1,,,1,1.0,0.0,,,4.0,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583930,31,John Ruggiero,,,Fr,P,6-3,R/R,14942,6,4,4.0,1.0,5,,1.0,,,3.0,3.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583931,35,Jay Hamilton,,,Fr,C,6-0,R/R,14942,6,2,27.0,5.0,33,1.0,0.97,,3.0,7.0,2.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583933,37,Andrew Moran,,,Fr,P,5-11,L/L,14942,3,0,,,0,,,,,1.0,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583966,39,Thomas Rosario,,,Fr,P,6-1,L/L,14942,1,0,,,0,,,,,,1.0,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7583988,38,Giovanni Valerio,,,Fr,P,5-7,L/L,14942,3,0,,1.0,1,,1.0,,,1.0,,,,
2022,2021-22,MBA,74,Bridgeport,2,II,ECC,7584005,36,Noah Scanlon-Dean,,,Fr,OF,6-0,R/R,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7332394,20,Trent MacKinney,,,So,OF,6-2,R/R,14942,1,0,,,0,,,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7335379,10,Dante Palacio,,,So,OF,5-11,L/R,14942,24,9,17.0,,18,1.0,0.944,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7337755,14,Luke Watson,,,Fr,INF,5-11,R/R,14942,18,15,24.0,4.0,30,2.0,0.933,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7339646,24,Noel Soto,,,So,UT,5-11,R/R,14942,11,9,1.0,11.0,13,1.0,0.923,,,4.0,,1.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7345980,30,Matthew Henry,,,So,P,6-3,L/L,14942,10,0,1.0,1.0,2,,1.0,,,1.0,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7348571,28,Carl Lawson,,,Fr,OF,-,,14942,28,5,25.0,,25,,1.0,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7348862,12,Will Rudy,,,Fr,P,-,,14942,13,13,3.0,3.0,6,,1.0,,,,5.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7350891,32,AJ Moreno,,,Fr,UT,6-2,R/R,14942,12,1,2.0,2.0,5,1.0,0.8,,,,1.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7352287,21,Ricky Nuñez,,,Jr,OF,-,,14942,53,53,89.0,2.0,96,5.0,0.948,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7354882,27,Bryce Wooldridge,,,Fr,UT,-,,14942,16,3,12.0,12.0,26,2.0,0.923,,,,,3.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7356654,11,Drew Atherton,,,Jr,P,5-11,R/R,14942,12,8,2.0,5.0,7,,1.0,,,5.0,,1.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553004,8,Connor Tousignant,,,Jr,P,-,,14942,18,1,,,0,,,,,4.0,1.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553094,2,Johnny Pappas,,,So,C,5-10,R/R,14942,53,53,380.0,24.0,404,,1.0,,4.0,18.0,10.0,3.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553095,3,Ryon Knowles,,,Sr,INF,-,,14942,52,52,82.0,127.0,211,2.0,0.991,,,,,29.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553096,5,Cesar Lopez,,,Sr,OF,-,,14942,47,47,92.0,2.0,95,1.0,0.989,,,,,1.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553106,13,Matt Orozco,,,Jr,P,5-11,R/R,14942,24,0,,2.0,2,,1.0,,,4.0,2.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553111,36,Eric Romo,,,Jr,P,6-0,R/R,14942,20,0,1.0,3.0,4,,1.0,,,,1.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553113,23,Rhys Stevens,,,So,P,5-10,L/R,14942,6,6,2.0,4.0,8,2.0,0.75,,,1.0,1.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553119,25,Zuko Tillman,,,Jr,P,6-0,L/L,14942,13,1,,,0,,,,,1.0,1.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553122,6,Drew D'Ambra,,,Jr,P,6-4,L/L,14942,14,0,,2.0,2,,1.0,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553125,9,Casey Slattery,,,Jr,INF,-,,14942,53,49,357.0,14.0,372,1.0,0.997,,,,,34.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553126,17,Hunter Ash,,,Jr,P,-,,14942,1,0,,,0,,,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553127,18,Scott Armstrong,,,Jr,P,6-5,R/R,14942,12,4,2.0,1.0,3,,1.0,,,,,1.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553128,19,Edrian Rangel,,,Fr,P,6-0,R/L,14942,12,11,1.0,5.0,7,1.0,0.857,,,3.0,1.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553129,26,Bobby Hook,,,Fr,INF,6-5,R/R,14942,10,1,4.0,,4,,1.0,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553130,29,Dylan Long,,,Fr,C,6-1,R/R,14942,18,10,73.0,6.0,80,1.0,0.988,1.0,2.0,7.0,2.0,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553132,31,Jacob Lopez,,,Fr,C,5-10,R/R,14942,53,52,,,0,,,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553133,34,Tyler Chaffee,,,Fr,INF,6-1,R/R,14942,50,48,22.0,82.0,108,4.0,0.963,,,,,6.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553134,35,Andy Hurtado,,,Jr,P,-,,14942,6,0,,,0,,,,,2.0,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553135,37,AJ Nimeh,,,Fr,UT,6-4,L/L,14942,45,35,100.0,4.0,106,2.0,0.981,,,,,4.0,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553147,33,Chris Aguilar,,,So,C,-,,14942,11,1,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,91,Cal Poly Pomona,2,II,CCAA,7553149,22,Nick Lugo,,,So,INF,5-7,L/R,14942,53,53,77.0,144.0,238,17.0,0.929,,,,,28.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7333999,28,Humberto Chiquito,,,So,P,6-0,R/R,14942,13,9,6.0,9.0,15,,1.0,,,1.0,2.0,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7346599,29,Grant Decatral,,,So,C,5-11,R/R,14942,44,38,246.0,20.0,269,3.0,0.989,,17.0,34.0,6.0,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7355140,2,Bailey Bordas,,,Jr,INF,6-0,R/R,14942,26,7,13.0,25.0,39,1.0,0.974,,,,,6.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559390,5,Isaac Mullins,,,Sr,P,6-2,L/L,14942,13,10,1.0,12.0,13,,1.0,,,9.0,3.0,1.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559391,15,Angel Granillo,,,Jr,OF,5-9,L/R,14942,16,8,17.0,,19,2.0,0.895,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559392,17,Carlos Bracamontes,,,Jr,P,5-10,R/R,14942,22,0,1.0,3.0,4,,1.0,,,1.0,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559393,34,Donovan Waitman,,,Jr,P,6-0,R/R,14942,18,0,4.0,,4,,1.0,,,1.0,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559408,1,Matt Mecate,,,Fr,INF,5-9,B/R,14942,47,37,76.0,3.0,81,2.0,0.975,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559410,3,Eric Smelko,,,So,INF,5-9,B/B,14942,55,55,137.0,2.0,140,1.0,0.993,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559413,4,Matt Beserra,,,Jr,INF,6-0,R/R,14942,9,9,5.0,2.0,8,1.0,0.875,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559415,8,Alberto Luevano,,,So,INF,6-0,R/R,14942,55,55,35.0,73.0,119,11.0,0.908,,,,,8.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559417,11,Matt Garcia,,,Jr,P,5-11,R/R,14942,18,0,1.0,4.0,5,,1.0,,,1.0,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559418,12,Emilio Berrera,,,Fr,INF,6-1,R/R,14942,54,54,105.0,139.0,254,10.0,0.961,,,,,46.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559419,13,Andrew Buglino,,,So,C,6-0,R/R,14942,2,2,11.0,1.0,12,,1.0,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559420,14,Vincent Temesvary,,,Fr,OF,5-11,R/R,14942,22,8,11.0,,13,2.0,0.846,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559422,19,Caleb Ellis,,,Jr,OF,6-0,B/R,14942,52,50,87.0,4.0,92,1.0,0.989,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559423,20,Giovanni Besio,,,Jr,P,6-1,R/R,14942,8,2,1.0,1.0,2,,1.0,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559424,21,Scott Ogrin,,,Sr,UT,6-0,R/R,14942,55,55,89.0,136.0,238,13.0,0.945,,,,,40.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559425,22,Garret Spicuzza,,,Jr,P,6-3,R/R,14942,1,0,,,0,,,,,,1.0,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559426,23,Nate Ortiz,,,Jr,P,6-3,R/R,14942,14,14,2.0,10.0,12,,1.0,,,10.0,2.0,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559427,24,Pierson Loska,,,Sr,UT,6-0,R/R,14942,52,50,296.0,27.0,331,8.0,0.976,,5.0,3.0,3.0,28.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559429,26,Connor Bell,,,Fr,INF,5-9,R/R,14942,17,7,48.0,5.0,53,,1.0,,4.0,6.0,3.0,1.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559430,27,Kevin Moscoso,,,Jr,OF,6-1,R/R,14942,26,13,,,0,,,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559431,30,Zachariah McCorvey,,,Jr,P,5-11,L/L,14942,19,0,,1.0,2,1.0,0.5,,,,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559432,32,Julio Lopez,,,Jr,P,6-4,R/R,14942,9,0,4.0,1.0,5,,1.0,,,3.0,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559433,35,Anthony Accordino,,,Jr,INF,6-0,R/R,14942,52,47,164.0,12.0,177,1.0,0.994,,,,,26.0,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559434,36,Robert Valdez,,,Jr,P,5-9,L/L,14942,9,0,,1.0,1,,1.0,,,2.0,,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559435,37,Josh Castillo,,,Fr,P,6-0,R/R,14942,13,0,,,2,2.0,0.0,,,,1.0,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559436,38,Damon Treadwell,,,So,P,6-6,R/R,14942,8,6,3.0,1.0,4,,1.0,,,2.0,1.0,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559437,40,Dylan Steen,,,Sr,P,6-3,R/R,14942,14,14,3.0,10.0,14,1.0,0.929,,,11.0,3.0,,,
2022,2021-22,MBA,92,Cal St. Dom. Hills,2,II,CCAA,7559438,44,Abraham Carrillo,,,Jr,P,6-2,R/R,14942,8,0,,,0,,,,,2.0,1.0,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7331183,28,Andrick Jones,,,Fr,P,6-5,R/R,14942,5,1,,,0,,,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7332525,4,Kyle Csakan,,,Jr,INF,-,,14942,50,47,115.0,35.0,157,7.0,0.955,,,,,12.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7333341,23,Deshawn Johnson,,,Jr,INF,-,,14942,46,46,68.0,98.0,177,11.0,0.938,,,,,21.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7333493,5,Jason Shedlock,,,Fr,INF,6-1,L/R,14942,15,4,4.0,5.0,11,2.0,0.818,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7334405,11,Austyn Coleman,,,So,P,-,,14942,18,10,10.0,15.0,25,,1.0,,,6.0,1.0,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7336218,6,Derek Bogh,,,Jr,OF,-,,14942,43,27,67.0,,68,1.0,0.985,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7339850,2,AJ Barraza,,,So,INF,5-7,R/R,14942,53,51,62.0,136.0,205,7.0,0.966,,,,,29.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7341197,27,Giovanni Del Negro,,,So,OF,6-2,R/R,14942,53,53,101.0,4.0,109,4.0,0.963,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7341960,25,John Pfeffer,,,So,P,6-1,R/R,14942,17,6,2.0,2.0,5,1.0,0.8,,,4.0,1.0,1.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7342514,32,Andrew Talkington,,,Jr,P,-,,14942,2,0,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7343664,33,Daryl Ruiz,,,So,1B,6-2,L/R,14942,54,52,346.0,21.0,371,4.0,0.989,,,,,31.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7344521,9,Nate Mendoza,,,Jr,P,-,,14942,15,6,1.0,6.0,8,1.0,0.875,,,1.0,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7347182,24,Brandon Galindo,,,Jr,OF,-,,14942,53,52,86.0,1.0,89,2.0,0.978,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7349561,29,Leighton Helleberg,,,Jr,P,-,,14942,7,0,,,0,,,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7352517,1,Oscar Rauda,,,So,P,-,,14942,24,0,2.0,4.0,6,,1.0,,,2.0,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7354401,7,Andres Quinones,,,So,P,-,,14942,14,12,3.0,7.0,10,,1.0,,,5.0,1.0,2.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7549986,21,Andres Alonso,,,Sr,P,-,,14942,10,0,1.0,,1,,1.0,,,2.0,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550068,19,Jake Borst,,,Jr,C,6-1,R/R,14942,54,52,189.0,10.0,200,1.0,0.995,,15.0,17.0,3.0,1.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550069,12,Isaiah Cortez,,,Fr,UT,6-0,L/R,14942,15,3,6.0,,6,,1.0,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550070,18,Matt Gonzales,,,Fr,INF,5-7,R/R,14942,14,2,8.0,6.0,16,2.0,0.875,,,,,3.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550071,36,Luke Hempel,,,Jr,P,6-4,R/R,14942,15,0,1.0,2.0,3,,1.0,,,4.0,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550072,16,Shoei Imaizumi,,,Jr,P,-,,14942,2,0,,3.0,3,,1.0,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550074,17,Scott Kato,,,Fr,P,-,,14942,6,2,2.0,1.0,3,,1.0,,,2.0,1.0,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550075,14,Garrett Macias,,,Jr,C,6-3,R/R,14942,45,40,188.0,15.0,206,3.0,0.985,,18.0,16.0,6.0,2.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550076,31,Matteo Mendoza,,,Fr,C,-,,14942,9,1,19.0,1.0,20,,1.0,,1.0,3.0,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550077,22,Dominic Mota,,,Jr,P,-,,14942,17,0,,3.0,3,,1.0,,,2.0,2.0,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550078,8,Riley Parker,,,Jr,INF,6-0,R/R,14942,51,51,43.0,98.0,144,3.0,0.979,,,,,20.0,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550079,10,Raul Salazar,,,Jr,P,-,,14942,13,13,2.0,9.0,12,1.0,0.917,,,6.0,2.0,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550088,34,Jackson Gilmore,,,Sr,P,-,,14942,16,3,4.0,2.0,6,,1.0,,,2.0,3.0,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550091,20,Myles Rothfarb,,,Jr,P,6-2,R/R,14942,6,0,,3.0,3,,1.0,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7550093,15,Ayden Markovich,,,Fr,UT,-,,14942,16,5,7.0,,7,,1.0,,,,,,,
2022,2021-22,MBA,93,CSUSB,2,II,CCAA,7551431,39,Chris Hernandez-Vides,,,Fr,P,6-1,L/L,14942,14,1,,,1,1.0,0.0,,,,1.0,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7351893,26,Austin McFarlane,,,So,P,6-3,R/R,14942,14,10,7.0,6.0,13,,1.0,,,8.0,1.0,1.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7358098,31,Grady Morgan,,,So,OF,6-2,L/R,14942,48,48,122.0,2.0,125,1.0,0.992,,,,,1.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559300,20,Braeden Gowdy,,,Jr,P,6-2,R/R,14942,12,11,1.0,7.0,8,,1.0,,,15.0,2.0,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559302,9,Andrew Renteria,,,Jr,INF,5-9,R/R,14942,17,2,9.0,8.0,17,,1.0,,,,,2.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559303,5,Josh Verdon,,,Jr,P,6-0,R/R,14942,18,1,1.0,5.0,6,,1.0,,,2.0,,1.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559358,21,Tyler Chivens,,,Jr,P,6-3,R/R,14942,9,0,,1.0,1,,1.0,,,,,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559360,34,Willie Lajoie,,,Jr,INF,5-11,R/R,14942,48,48,349.0,27.0,379,3.0,0.992,,,,,47.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559364,13,Jeffrey Ray,,,Jr,2B,5-10,R/R,14942,47,47,104.0,139.0,251,8.0,0.968,,,,,41.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559365,24,Eddie Rios,,,Jr,P,5-10,R/L,14942,7,1,,1.0,1,,1.0,,,1.0,2.0,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559366,32,Eric Hill,,,Jr,P,6-3,R/R,14942,18,1,,5.0,6,1.0,0.833,,,1.0,2.0,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559367,1,Ernie Arambula,,,Fr,2B,6-0,R/R,14942,36,6,7.0,26.0,35,2.0,0.943,,,,,5.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559368,3,Elijah Jackson,,,So,SS,6-3,R/R,14942,45,45,73.0,128.0,220,19.0,0.914,,,,,34.0,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559369,4,Nathan Meredith,,,So,C,5-10,R/R,14942,25,9,62.0,2.0,65,1.0,0.985,,1.0,10.0,1.0,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559370,10,Julian Eskridge,,,Fr,P,6-0,R/R,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559371,11,Cody Gentry,,,So,P,5-9,L/L,14942,14,13,4.0,7.0,11,,1.0,,,5.0,3.0,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559372,14,Jack Murphy,,,Sr,OF,6-0,L/R,14942,48,48,96.0,,97,1.0,0.99,,,,,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559373,15,Darien Cossio,,,Jr,INF,6-2,L/R,14942,15,4,3.0,,3,,1.0,,,,,,,
2022,2021-22,MBA,95,Chico St.,2,II,CCAA,7559374,17,Jarret Lindsay,,,Jr,C,6-1,R/R,14942,42,37,193.0,31.0,228,4.0,0.982,,5.0,24.0,6.0,3.0,,
