season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824867,37,Jack Collins,,,Sr,P,-,,15002,20,0,2.0,3.0,5,,1.0,,,4.0,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824868,5,Zac Taylor,,,Sr,INF,-,,15002,21,8,6.0,9.0,16,1.0,0.938,,,,,3.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824869,2,Tommy Reifler,,,Jr,OF,5-10,,15002,49,49,118.0,3.0,121,,1.0,,,,,1.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824870,44,Eric Madenberg,,,Jr,OF,6-0,,15002,10,0,,,0,,,,,,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824871,17,Tommy Babalis,,,Sr,P,-,,15002,15,14,1.0,8.0,9,,1.0,,,11.0,,1.0,,2.0
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824873,27,Tanner Sinicki,,,Sr,P,-,,15002,12,1,1.0,2.0,4,1.0,0.75,,,,1.0,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824874,29,Kyle Eskildsen,,,Sr,P,-,,15002,15,0,,3.0,3,,1.0,,,11.0,1.0,,,2.0
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824875,41,Christian Perez,,,Jr,OF,5-9,,15002,28,13,14.0,1.0,15,,1.0,,,,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824876,24,Kevin Reilly,,,Jr,C,6-2,,15002,39,36,204.0,14.0,221,3.0,0.986,,10.0,48.0,5.0,,,0.833
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824877,4,Kevin Gsell,,,Sr,1B,-,,15002,50,50,345.0,22.0,370,3.0,0.992,,,,,20.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824878,18,Andrew Tan,,,Jr,INF,5-9,,15002,21,10,25.0,3.0,28,,1.0,,1.0,1.0,,2.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824879,34,Isaiah Corry,,,Jr,INF,5-11,L/R,15002,37,34,32.0,83.0,122,7.0,0.943,,,,,9.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824880,22,Ryan Bryggman,,,Sr,P,-,,15002,15,15,7.0,5.0,12,,1.0,,,8.0,3.0,,,1.0
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824882,36,Justin Rosner,,,Jr,P,5-11,,15002,16,2,1.0,2.0,3,,1.0,,,5.0,,,,2.0
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824883,6,Cavan Tully,,,Sr,INF,-,,15002,45,45,75.0,4.0,80,1.0,0.988,,,,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824886,11,Alex Henderson,,,Jr,P,-,,15002,16,0,,1.0,1,,1.0,,,,1.0,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824887,23,Logan Haskell,,,So,INF,6-0,R/R,15002,37,23,47.0,1.0,48,,1.0,,,,,1.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824891,1,Devan Bade,,,So,INF,5-11,,15002,51,51,52.0,88.0,153,13.0,0.915,,,,,9.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824892,30,Evin Sullivan,,,So,C,6-3,,15002,26,26,171.0,13.0,186,2.0,0.989,,3.0,26.0,7.0,,,5.0
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824893,15,Nick Roselli,,,So,INF,5-10,,15002,52,52,85.0,94.0,182,3.0,0.984,,,,,18.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824895,38,Gabe Driscoll,,,Jr,P,6-5,,15002,15,15,5.0,8.0,13,,1.0,,,16.0,2.0,,,1.0
2023,2022-23,MBA,62,Binghamton,1,I,America East,7824896,33,John Lumpinski,,,Jr,P,6-4,,15002,18,1,1.0,1.0,3,1.0,0.667,,,9.0,2.0,,,1.5
2023,2022-23,MBA,62,Binghamton,1,I,America East,7979925,8,Dan McAliney,,,Fr,P,6-4,-/R,15002,14,4,1.0,1.0,2,,1.0,,,6.0,1.0,,,1.0
2023,2022-23,MBA,62,Binghamton,1,I,America East,7979931,12,Matt Deutsch,,,Fr,C,5-8,R/R,15002,3,0,2.0,,2,,1.0,,,,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7979945,23,Mike Stellrecht,,,Fr,INF,5-11,B/R,15002,32,19,32.0,45.0,78,1.0,0.987,,,,,5.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7979948,31,Nick Ugania,,,Fr,OF,5-7,L/R,15002,10,2,13.0,1.0,14,,1.0,,,,,1.0,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7979966,42,Andrew Fingleton,,,Fr,P,6-2,-/R,15002,5,0,,1.0,1,,1.0,,,1.0,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7979972,10,Ryan Dee,,,Jr,P,5-10,,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7979988,3,Mike Gunning,,,Jr,OF,6-1,R/R,15002,50,50,85.0,2.0,88,1.0,0.989,,,,,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,7980002,7,Tommy Snyder,,,Sr,1B,-,,15002,16,0,3.0,9.0,12,,1.0,,,1.0,1.0,,,
2023,2022-23,MBA,62,Binghamton,1,I,America East,8023370,32,Aidan Pawlak,,,Fr,p,-,,15002,5,0,,,0,,,,,4.0,1.0,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824897,20,Barry Walsh,,,Sr,OF,6-0,R/R,15002,53,51,124.0,,124,,1.0,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824898,7,Patrick Roche,,,Jr,INF,6-0,R/R,15002,56,56,61.0,72.0,139,6.0,0.957,,,,,15.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824899,2,Travis Honeyman,,,Jr,OF,-,R/R,15002,39,39,64.0,4.0,68,,1.0,,,,,1.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824900,19,Brian McMonagle,,,Sr,P,6-1,R/R,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824902,8,John West,,,Jr,P,6-8,R/R,15002,17,13,3.0,9.0,12,,1.0,,,7.0,1.0,1.0,,1.0
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824903,21,Daniel Baruch,,,Sr,INF,6-1,R/L,15002,25,7,22.0,,24,2.0,0.917,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824905,36,Evan Moore,,,Sr,P,6-2,R/R,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824907,23,Parker Landwehr,,,Sr,C,6-2,R/R,15002,22,5,2.0,,2,,1.0,,,2.0,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824908,50,Joey Ryan,,,Jr,P,6-5,L/R,15002,24,0,1.0,4.0,5,,1.0,,,4.0,3.0,2.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824909,14,Vince Cimini,,,Sr,INF,6-1,R/R,15002,55,55,64.0,133.0,204,7.0,0.966,,,,,31.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824910,11,Cameron Leary,,,Jr,OF,6-1,L/L,15002,46,43,78.0,1.0,82,3.0,0.963,,,,,1.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824911,15,Aidan Crowley,,,Jr,P,6-3,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824912,30,Joe Vetrano,,,Jr,P,-,L/L,15002,56,56,437.0,22.0,459,,1.0,,,,,40.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824913,22,Charlie Coon,,,Jr,P,6-0,L/L,15002,17,0,,2.0,2,,1.0,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824914,10,Brad Lombardi,,,Jr,P,6-3,R/R,15002,4,0,,,0,,,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824915,32,Sean Hard,,,So,P,6-5,R/R,15002,10,1,,1.0,1,,1.0,,,3.0,2.0,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824916,26,Luke Delongchamp,,,So,P,6-1,R/R,15002,5,2,1.0,1.0,2,,1.0,,,2.0,,1.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824918,28,Sam McNulty,,,So,INF,6-2,R/R,15002,36,23,32.0,57.0,93,4.0,0.957,,,,,14.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824919,49,Julian Tonghini,,,So,P,6-3,R/R,15002,19,0,,1.0,1,,1.0,,,3.0,2.0,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824920,6,Chris Markovich,,,So,OF,5-10,R/R,15002,7,0,,,0,,,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824921,25,Eric Schroeder,,,So,P,6-0,R/R,15002,24,3,8.0,9.0,17,,1.0,,,2.0,2.0,3.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824922,9,Aidan Harrington,,,So,INF,6-0,R/R,15002,11,1,4.0,7.0,11,,1.0,,,,,2.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7824923,17,Matthew Nunan,,,So,P,6-2,R/L,15002,18,1,1.0,2.0,3,,1.0,,,2.0,2.0,,,1.0
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988894,33,Henry Leake,,,Sr,P,-,R/R,15002,18,11,3.0,5.0,8,,1.0,,,6.0,6.0,1.0,,1.0
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988895,52,Ian Murphy,,,Sr,P,6-4,R/R,15002,19,1,1.0,4.0,5,,1.0,,,2.0,,,,1.0
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988901,18,Peter Burns,,,Sr,C,-,L/R,15002,52,48,333.0,42.0,380,5.0,0.987,,5.0,40.0,14.0,3.0,,5.0
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988905,44,Nick Wang,,,So,INF,6-1,R/R,15002,56,55,36.0,109.0,150,5.0,0.967,,,,,9.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988908,45,Travis Lane,,,Sr,P,6-2,L/R,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988910,4,Lucas Stalman,,,Sr,INF,-,R/R,15002,4,0,,,0,,,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988918,40,Andrew Roman,,,Sr,P,6-0,R/R,15002,23,1,2.0,4.0,6,,1.0,,,7.0,1.0,1.0,,1.0
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988923,31,Chris Flynn,,,Sr,P,6-3,R/R,15002,16,16,4.0,4.0,8,,1.0,,,9.0,1.0,1.0,,2.0
2023,2022-23,MBA,67,Boston College,1,I,ACC,7988927,1,Cohl Mercado,,,Fr,OF,5-9,L/L,15002,45,43,55.0,,57,2.0,0.965,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7989013,12,Owen DeShazo,,,Fr,INF,6-6,R/R,15002,6,1,1.0,1.0,2,,1.0,,,,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7989023,35,Kyle Wolff,,,Fr,INF,6-1,R/L,15002,20,11,15.0,,15,,1.0,,,,,3.0,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7989026,43,Bobby Chicoine,,,Fr,P,6-2,R/R,15002,4,3,,3.0,3,,1.0,,,1.0,,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7989029,48,A.J. Colarusso,,,Fr,P,6-0,L/L,15002,10,5,1.0,1.0,3,1.0,0.667,,,3.0,1.0,,,
2023,2022-23,MBA,67,Boston College,1,I,ACC,7989030,55,Adonys Guzman,,,Fr,C,5-10,R/R,15002,22,19,165.0,13.0,180,2.0,0.989,,2.0,9.0,5.0,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824924,16,Nathan Rose,,,Sr,INF,6-1,R/R,15002,49,49,51.0,76.0,134,7.0,0.948,,,,,12.0,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824925,3,Adam Fallon,,,Sr,UT,5-11,L/R,15002,36,27,54.0,1.0,55,,1.0,,,,,1.0,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824926,17,Rigo Ramos,,,Jr,P,6-5,L/L,15002,14,8,,11.0,12,1.0,0.917,,,10.0,1.0,,,2.0
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824927,11,Mason Montgomery,,,Sr,INF,6-2,R/R,15002,24,14,18.0,30.0,52,4.0,0.923,,,,,4.0,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824928,35,Anthony Toma,,,Sr,UT,5-11,R/R,15002,17,6,7.0,1.0,8,,1.0,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824930,7,Jack Krause,,,Sr,OF,6-3,L/R,15002,31,22,60.0,4.0,65,1.0,0.985,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824932,1,Parker Hydrick,,,Sr,OF,6-1,R/R,15002,10,2,5.0,,5,,1.0,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824933,23,Landon Willeman,,,So,P,6-0,R/R,15002,17,0,3.0,1.0,5,1.0,0.8,,,4.0,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824934,10,Kyle Gurney,,,Sr,C,6-2,R/R,15002,49,49,321.0,34.0,358,3.0,0.992,1.0,12.0,46.0,15.0,1.0,,4.0
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824935,18,Tyler Ross,,,Sr,INF,6-2,R/R,15002,46,46,215.0,31.0,252,6.0,0.976,,,,,14.0,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824936,24,Peyton Wilson,,,Jr,P,6-1,R/R,15002,16,10,3.0,7.0,13,3.0,0.769,,,6.0,1.0,1.0,,1.0
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824938,29,Logan Bell,,,Jr,P,6-0,R/R,15002,7,0,1.0,1.0,2,,1.0,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824939,22,Owen Recker,,,Jr,P,6-4,R/R,15002,15,0,2.0,4.0,6,,1.0,,,3.0,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824943,25,Nic Good,,,So,P,5-11,R/L,15002,14,1,,4.0,5,1.0,0.8,,,3.0,1.0,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824944,14,Gavin Ganun,,,So,OF,6-2,R/R,15002,25,14,22.0,1.0,23,,1.0,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824945,8,Nathan Archer,,,So,OF,6-0,L/L,15002,50,50,134.0,3.0,137,,1.0,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824946,12,Connar Penrod,,,So,P,6-2,R/R,15002,18,0,2.0,4.0,6,,1.0,,,5.0,1.0,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824947,33,Isaiah Seidel,,,Jr,P,6-2,R/R,15002,16,0,1.0,2.0,3,,1.0,,,3.0,1.0,,,1.0
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979826,4,Ryan Johnston,,,Sr,INF,6-0,R/R,15002,33,32,40.0,65.0,110,5.0,0.955,,,,,11.0,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979828,9,Leighton Banjoff,,,Sr,UT,6-1,R/R,15002,35,31,160.0,8.0,170,2.0,0.988,,,,,15.0,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979862,13,Tyler Hays,,,Sr,P,6-4,R/R,15002,12,10,2.0,5.0,7,,1.0,,,1.0,1.0,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979867,15,Carson Lumley,,,Fr,P,6-4,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979873,19,Perry Miller,,,Fr,P,6-0,R/R,15002,6,0,,,0,,,,,,1.0,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979878,20,Kade Arn,,,Fr,P,6-4,R/R,15002,6,0,,,0,,,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979879,21,Sam Seidel,,,Fr,INF,5-10,L/R,15002,47,42,44.0,81.0,134,9.0,0.933,,,,,17.0,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979890,30,Jacob Turner,,,Fr,P,5-10,R/R,15002,14,3,,2.0,3,1.0,0.667,,,1.0,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979891,31,Gage Schenk,,,Sr,P,6-0,R/R,15002,14,14,1.0,10.0,11,,1.0,,,8.0,4.0,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979901,26,Justin Fugitt,,,Sr,UT,6-2,L/R,15002,34,30,56.0,3.0,63,4.0,0.937,,,,,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979903,27,Luke Krouse,,,Fr,P,6-2,L/L,15002,17,1,,1.0,1,,1.0,,,4.0,1.0,,,1.0
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979905,28,DJ Newman,,,Fr,UT,6-0,R/R,15002,41,30,12.0,1.0,13,,1.0,,,2.0,3.0,,,
2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979919,38,Cooper McKenzie,,,Fr,C,6-4,R/R,15002,11,7,54.0,2.0,56,,1.0,,,4.0,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824948,28,Connor Manthey,,,Sr,C,6-1,R/R,15002,38,30,102.0,29.0,139,8.0,0.942,,,2.0,1.0,3.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824949,4,Jackson Chatterton,,,Jr,INF,6-0,B/R,15002,48,48,88.0,44.0,138,6.0,0.957,,,,,5.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824950,1,Ryan Vogel,,,Jr,OF,5-10,R/R,15002,48,48,116.0,6.0,122,,1.0,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824953,41,Connor O'Brien,,,Sr,INF,6-1,R/R,15002,33,33,220.0,16.0,238,2.0,0.992,,,,,18.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824955,39,Jacob Kisting,,,So,P,6-5,R/R,15002,14,14,3.0,4.0,7,,1.0,,,8.0,3.0,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824956,43,Vince Tinajero,,,So,C,5-10,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824957,13,Carson Husmann,,,Jr,OF,6-2,R/R,15002,45,44,91.0,4.0,96,1.0,0.99,,,,,1.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824960,22,Taylor Catton,,,Jr,P,5-10,R/R,15002,11,0,1.0,,1,,1.0,,,1.0,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824961,42,John Day,,,So,P,6-1,R/R,15002,8,0,1.0,,1,,1.0,,,3.0,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824962,40,Hank Himrich,,,Jr,OF,5-11,L/R,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824963,23,Dalton Mall,,,Sr,P,6-3,R/R,15002,10,4,,,0,,,,,3.0,1.0,,,1.0
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824964,7,TJ Manteufel,,,Jr,INF,6-1,R/R,15002,34,31,35.0,65.0,104,4.0,0.962,,,,,11.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824965,6,Adam Brian,,,Sr,C,6-2,R/R,15002,36,31,255.0,17.0,277,5.0,0.982,,11.0,46.0,10.0,1.0,,2.0
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824966,27,Peter Hansen,,,So,INF,6-1,R/R,15002,30,27,62.0,31.0,95,2.0,0.979,,,,,9.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824967,33,Logan Delgado,,,Jr,C,6-0,L/R,15002,43,40,84.0,3.0,89,2.0,0.978,,5.0,9.0,1.0,,,2.0
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824969,25,Noah Edders,,,So,P,6-4,R/R,15002,17,6,,5.0,7,2.0,0.714,,,14.0,3.0,,,1.0
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824970,10,JD Bogart,,,So,C,6-2,R/R,15002,1,1,8.0,,8,,1.0,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824971,5,Cal McGinnis,,,So,INF,5-11,L/R,15002,41,33,42.0,66.0,113,5.0,0.956,,,,,9.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824972,29,Cole Luckey,,,So,OF,6-3,R/R,15002,22,15,33.0,2.0,35,,1.0,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824973,16,Michael Mylott,,,So,OF,6-4,R/R,15002,17,10,29.0,,29,,1.0,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824974,26,Timmy O'Brien,,,So,INF,6-3,R/R,15002,3,0,,,1,1.0,0.0,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7824975,36,Josh Flack,,,Sr,P,6-0,R/R,15002,15,4,3.0,6.0,10,1.0,0.9,,,2.0,,,,1.0
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989109,8,Mason Breidenbach,,,Fr,INF,6-2,L/R,15002,21,12,9.0,1.0,12,2.0,0.833,,,,,1.0,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989113,17,Gus Lucas,,,Fr,P,6-4,L/L,15002,3,0,,,0,,,,,1.0,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989123,19,Travis Lutz,,,So,P,6-3,L/R,15002,19,7,2.0,9.0,13,2.0,0.846,,,4.0,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989130,20,Theo Zeidler,,,Fr,P,6-3,R/R,15002,6,3,,,0,,,,,,1.0,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989139,32,Anthony  Potthoff,,,So,P,6-3,R/R,15002,18,2,1.0,4.0,5,,1.0,,,7.0,,,,2.0
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989157,31,Zach Courson,,,Fr,P,6-2,R/R,15002,5,0,1.0,1.0,2,,1.0,,,3.0,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989165,35,Jacob Norris,,,So,P,6-2,R/R,15002,13,7,,4.0,4,,1.0,,,2.0,2.0,,,0.5
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989175,37,Connor Langrell,,,Sr,P,6-4,R/R,15002,19,0,,2.0,2,,1.0,,,2.0,2.0,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989182,45,Peter Johnson,,,Fr,C,6-4,L/R,15002,4,0,,,0,,,,,,,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,7989185,50,Brayden Marks,,,Fr,P,6-6,R/R,15002,18,0,2.0,6.0,8,,1.0,,,4.0,1.0,,,
2023,2022-23,MBA,72,Bradley,1,I,MVC,8012251,9,Easton Harris,,,Fr,ss,6-2,R/R,15002,36,30,37.0,62.0,105,6.0,0.943,,,3.0,,13.0,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824978,25,Austin Deming,,,Sr,INF,-,,15002,41,41,22.0,91.0,123,10.0,0.919,,,,,10.0,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824979,19,Bryce Robison,,,Jr,P,6-1,R/R,15002,14,14,5.0,16.0,23,2.0,0.913,,,10.0,2.0,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824980,27,Ryan Sepede,,,Sr,OF,-,,15002,50,50,88.0,3.0,95,4.0,0.958,,,,,1.0,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824981,22,Cole Gambill,,,Sr,OF,-,,15002,49,47,98.0,5.0,108,5.0,0.954,,,,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824982,3,Boston Mabeus,,,Jr,P,6-2,R/L,15002,23,0,,2.0,5,3.0,0.4,,,2.0,1.0,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824983,21,Jack Sterner,,,Jr,P,-,,15002,5,5,,3.0,3,,1.0,,,3.0,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824987,23,Peyton Cole,,,Jr,P,-,,15002,27,1,,2.0,2,,1.0,,,4.0,1.0,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824988,17,Joshua Cowden,,,Sr,OF,-,,15002,4,0,,,0,,,,,,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824990,35,Jacob Wilk,,,Sr,INF,-,,15002,50,50,434.0,19.0,461,8.0,0.983,,,,,40.0,1.0,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824993,7,Cooper Vest,,,Jr,1B,5-11,L/L,15002,48,45,55.0,7.0,63,1.0,0.984,,,,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824994,2,Brock Watkins,,,Jr,INF,6-0,R/R,15002,8,8,6.0,16.0,23,1.0,0.957,,,,,3.0,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824996,26,Carter Smith,,,Jr,P,-,,15002,24,4,3.0,2.0,6,1.0,0.833,,,7.0,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7824998,42,Jake Porter,,,So,P,5-11,R/R,15002,28,2,5.0,4.0,11,2.0,0.818,,,,1.0,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7825003,5,Ozzie Pratt,,,So,INF,5-11,R/R,15002,45,45,43.0,99.0,148,6.0,0.959,,,,,16.0,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7825004,6,Dawsen Hall,,,Jr,OF,-,,15002,17,5,,,0,,,,,,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7825007,14,Alex Sardina,,,Jr,INF,-,,15002,16,6,12.0,17.0,31,2.0,0.935,,,,,1.0,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7825009,29,Chase Peterson,,,Sr,C,-,,15002,12,5,47.0,6.0,53,,1.0,,,4.0,2.0,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7825011,36,Carter Foss,,,So,P,6-3,R/R,15002,14,0,,1.0,1,,1.0,,,,1.0,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7988579,4,Tate Gambill,,,Jr,OF,5-10,L/L,15002,29,15,33.0,3.0,38,2.0,0.947,,,,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7988585,8,Cutter Clawson,,,Fr,P,6-1,L/L,15002,23,4,2.0,3.0,8,3.0,0.625,,,7.0,1.0,,,1.0
2023,2022-23,MBA,77,BYU,1,I,WCC,7988599,9,Payton Gubler,,,Fr,P,5-11,R/R,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7988606,10,Safea Villaruz-Mauai,,,So,INF,6-2,L/L,15002,23,15,3.0,1.0,5,1.0,0.8,,,,,,,
2023,2022-23,MBA,77,BYU,1,I,WCC,7990223,12,Camden Decker,,,Fr,INF,-,,15002,4,0,1.0,2.0,3,,1.0,,,,,,,
