season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2024,2023-24,MBA,222,FDU,1,I,NEC,8425652,43,Ben Pika,,,Sr,P,6-3,R/R,15082,16,0,2.0,4.0,6,,1.0,,,5.0,1.0,1.0,,3.0
2024,2023-24,MBA,222,FDU,1,I,NEC,8425663,41,Nick Quagliato,,,Fr,C,5-11,R/R,15082,35,29,298.0,20.0,319,1.0,0.997,,13.0,31.0,9.0,1.0,,17.167
2024,2023-24,MBA,222,FDU,1,I,NEC,8425680,28,Brian Yadlon,,,Jr,P,6-0,L/L,15082,10,0,,,1,1.0,0.0,,,,1.0,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8261029,4,Ben Kim,,,Jr,OF,5-8,B/R,15082,45,27,41.0,1.0,44,2.0,0.955,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8273300,18,Micheal Blackwood,,,Jr,INF,6-1,R/R,15082,2,0,,,0,,,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8276624,13,Adam Haidermota,,,Sr,UT,5-10,R/R,15082,54,51,37.0,73.0,121,11.0,0.909,,,,,9.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8278673,11,Trent Langley,,,Jr,P,6-1,R/R,15082,1,0,,1.0,1,,1.0,,,,1.0,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8279026,3,Cameron Kelly,,,Jr,P,6-0,L/L,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8279491,1,Jalen Niles,,,Jr,INF,6-0,R/R,15082,53,52,87.0,139.0,239,13.0,0.946,,,,,39.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8279702,2,Joseph Pierini,,,Sr,INF,5-7,B/R,15082,53,51,18.0,23.0,43,2.0,0.953,,,,,4.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8280649,31,Grant Harrison,,,Sr,P,5-10,R/R,15082,23,0,1.0,1.0,2,,1.0,,,5.0,,,,4.0
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8280737,5,Ryan Little,,,So,INF,6-1,R/R,15082,11,4,7.0,16.0,24,1.0,0.958,,,,,4.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8281559,6,Broedy Poppell,,,Jr,C,5-11,B/R,15082,54,52,240.0,45.0,293,8.0,0.973,,4.0,32.0,16.0,,,16.583
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8281775,12,Jordan Brown,,,So,OF,6-0,R/R,15082,38,16,39.0,,39,,1.0,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8283084,19,Ty Jackson,,,Sr,OF,5-8,R/R,15082,47,44,111.0,1.0,112,,1.0,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8285244,16,Dallas Tease,,,Jr,P,5-11,R/R,15082,9,7,1.0,2.0,4,1.0,0.75,,,1.0,2.0,1.0,,1.0
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8285995,9,Caleb Granger,,,Jr,,5-11,,15082,15,15,5.0,13.0,18,,1.0,,,9.0,3.0,2.0,,6.0
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8286682,25,Raylan Wagner,,,Sr,P,6-2,R/R,15082,12,3,1.0,1.0,2,,1.0,,,,2.0,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8287070,34,Tre Simmons,,,Sr,P,6-1,L/L,15082,6,6,1.0,4.0,5,,1.0,,,6.0,3.0,,,2.833
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8287792,29,Josh Scragg,,,Sr,P,5-7,L/L,15082,15,0,1.0,4.0,8,3.0,0.625,,,2.0,,,,2.0
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8288035,33,Sebastian Greico,,,Sr,INF,6-3,L/R,15082,45,44,311.0,34.0,354,9.0,0.975,,,,,38.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8588170,21,Evan Badger,,,Sr,C,6-2,R/R,15082,28,21,133.0,18.0,153,2.0,0.987,,2.0,12.0,10.0,1.0,,7.5
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8588175,7,True Fontenot,,,Sr,INF,6-2,R/R,15082,51,47,124.0,126.0,256,6.0,0.977,,,,,39.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8592139,23,Janmikell Bastardo,,,Jr,OF,6-3,R/R,15082,53,53,104.0,6.0,112,2.0,0.982,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8592140,26,Andrew Ginther,,,Sr,P,5-10,R/R,15082,25,0,1.0,5.0,6,,1.0,,,9.0,1.0,,,7.5
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8592141,44,Jakoby Stanley,,,Jr,INF,5-11,,15082,29,19,27.0,1.0,28,,1.0,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8592142,20,Josue Figueroa,,,Fr,C,6-1,,15082,37,21,94.0,6.0,101,1.0,0.99,,,,,15.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8593042,35,Tanner Walker,,,Jr,p,6-2,,15082,18,0,2.0,2.0,4,,1.0,,,3.0,4.0,,,2.5
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8593043,30,Cody Williams,,,Jr,p,6-1,,15082,24,0,3.0,9.0,13,1.0,0.923,,,6.0,7.0,1.0,,4.5
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8593062,22,Jacob Granger,,,Jr,p,6-1,,15082,15,13,6.0,13.0,20,1.0,0.95,,,2.0,3.0,1.0,,1.0
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8593063,27,Trevor Hanselman,,,Jr,p,5-10,,15082,1,1,,1.0,1,,1.0,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8593064,14,Blake Pacheco,,,Fr,p,6-1,,15082,3,1,,,0,,,,,1.0,2.0,,,1.0
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8594177,24,Argene Lynn,,,So,OF,6-3,R/R,15082,9,1,4.0,,4,,1.0,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8594361,28,Reed Hoskins,,,Sr,OF,6-0,R/R,15082,7,1,,,0,,,,,,,,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8594371,17,Logan Sharpton,,,Sr,p,6-4,,15082,7,0,,1.0,2,1.0,0.5,,,,,1.0,,
2024,2023-24,MBA,228,Florida A&M,1,I,SWAC,8684142,36,Carson Kelly,,,Fr,P,6-0,-/L,15082,20,10,3.0,16.0,22,3.0,0.864,,,1.0,1.0,,,1.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8259614,11,Patrick Ward,,,So,INF,6-3,R/R,15082,44,29,23.0,29.0,56,4.0,0.929,,,,,5.0,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8261695,36,Phoenix Medina,,,Jr,C,6-0,R/R,15082,4,0,,,0,,,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8266435,42,Sam Drumheller,,,Sr,P,5-9,L/L,15082,26,0,3.0,9.0,12,,1.0,,,4.0,1.0,,,4.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8266977,22,Jake Millan,,,Jr,OF,6-2,B/L,15082,41,26,92.0,2.0,98,4.0,0.959,,,,,4.0,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8268772,35,Bryan  Boully,,,Jr,P,6-2,R/R,15082,2,0,,,0,,,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8269732,4,Joey Slattery,,,Jr,INF,6-0,L/R,15082,20,8,6.0,7.0,14,1.0,0.929,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8272721,14,Tyler Murphy,,,So,P,6-1,R/R,15082,18,11,4.0,4.0,8,,1.0,,,8.0,2.0,,,5.5
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8273449,37,Brandon Smith,,,Sr,P,6-2,B/R,15082,16,8,2.0,4.0,7,1.0,0.857,,,6.0,2.0,1.0,,5.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8274784,10,John Schroeder,,,Jr,C,6-1,B/R,15082,57,57,274.0,17.0,300,9.0,0.97,,4.0,16.0,8.0,1.0,,9.167
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8275323,5,Jalen DeBose,,,Sr,OF,6-0,R/R,15082,46,43,78.0,3.0,83,2.0,0.976,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8275975,43,Max Martzolf,,,Jr,OF,6-2,B/L,15082,19,2,,5.0,7,2.0,0.714,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8277194,25,Braden Ostrander,,,Sr,P,6-1,R/R,15082,15,1,2.0,9.0,12,1.0,0.917,,,2.0,,1.0,,2.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8277994,19,Christian Adams,,,Sr,INF,6-2,L/R,15082,57,57,89.0,128.0,225,8.0,0.964,,,,,24.0,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8278600,7,C.J. Williams,,,Sr,P,5-10,R/R,15082,15,15,2.0,4.0,10,4.0,0.6,,,9.0,4.0,,,7.5
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8280032,23,Dawson Ball,,,Jr,P,6-0,R/R,15082,19,1,1.0,,2,1.0,0.5,,,4.0,1.0,,,3.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8280255,21,Danny Trehey,,,Sr,P,6-4,R/R,15082,26,0,1.0,6.0,7,,1.0,,,4.0,,,,4.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8282905,28,Daulton Frank,,,Sr,INF,5-11,R/R,15082,37,24,11.0,26.0,42,5.0,0.881,,,,,2.0,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8283107,44,Nicholas Del Prado,,,Sr,P,6-2,R/R,15082,13,1,,,1,1.0,0.0,,,6.0,,,,3.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8285447,33,Dylan Oborne,,,So,P,6-3,R/R,15082,3,0,,,0,,,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8287766,9,Spencer Rich,,,Sr,OF,6-2,R/R,15082,50,46,109.0,4.0,115,2.0,0.983,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420636,1,Nick Garagozzo,,,Jr,INF,5-9,L/R,15082,23,7,6.0,5.0,11,,1.0,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420647,2,Skyler Schulz,,,Jr,INF,6-0,R/R,15082,9,1,4.0,,4,,1.0,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420650,6,Dylan LaPointe,,,Fr,C,6-1,R/R,15082,29,14,16.0,,16,,1.0,,,1.0,,,,1.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420655,8,Trey Beard,,,Fr,P,6-2,L/L,15082,16,15,2.0,7.0,11,2.0,0.818,,,11.0,3.0,,,6.167
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420659,13,Steven Andrews,,,Jr,P,6-3,R/R,15082,24,0,1.0,5.0,6,,1.0,,,5.0,1.0,,,3.5
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420672,15,Brando Leroux,,,Jr,INF,5-7,R/R,15082,57,57,71.0,142.0,221,8.0,0.964,,,,,24.0,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420688,18,Ben Gilbert,,,Sr,P,5-11,L/L,15082,17,0,,,0,,,,,2.0,,,,1.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420698,24,Mike La Rocca,,,Sr,INF,6-3,L/L,15082,5,5,31.0,3.0,35,1.0,0.971,,,,,1.0,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420704,26,Emilio Gonzalez,,,Fr,INF,6-3,L/L,15082,56,54,318.0,20.0,344,6.0,0.983,,,,,28.0,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420717,27,David Alvarez,,,Fr,OF,6-2,L/R,15082,15,5,7.0,,7,,1.0,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420728,29,Kyle Beaty,,,Jr,P,6-0,R/R,15082,13,0,2.0,1.0,3,,1.0,,,3.0,,,,3.0
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420732,30,Andrew McKenna,,,Sr,C,5-11,L/R,15082,51,40,261.0,24.0,289,4.0,0.986,1.0,2.0,49.0,5.0,,,24.333
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420738,34,Carter Brady,,,Jr,OF,6-1,R/R,15082,44,40,39.0,,43,4.0,0.907,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420746,40,Justin Gay,,,Jr,P,6-7,R/R,15082,10,0,1.0,,2,1.0,0.5,,,,,,,
2024,2023-24,MBA,229,Fla. Atlantic,1,I,AAC,8420761,55,Zach Abbey,,,Jr,P,6-4,L/L,15082,6,3,,1.0,1,,1.0,,,3.0,1.0,,,1.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8259419,24,Jackson Ritchey,,,Sr,P,6-5,R/R,15082,20,2,1.0,,3,2.0,0.333,,,1.0,2.0,,,1.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8263345,26,Adrian Figueroa,,,Sr,INF,6-5,L/L,15082,20,8,67.0,5.0,73,1.0,0.986,,,,,2.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8263696,29,Owen Puk,,,Jr,P,6-4,R/R,15082,15,10,2.0,1.0,4,1.0,0.75,,,7.0,3.0,,,5.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8264415,37,Brendan Roney,,,Jr,C,5-10,R/R,15082,41,32,281.0,19.0,302,2.0,0.993,,12.0,33.0,10.0,,,13.767
2024,2023-24,MBA,231,FIU,1,I,CUSA,8265374,46,Cameron Knox,,,Sr,P,6-1,R/R,15082,18,13,3.0,10.0,15,2.0,0.867,,,6.0,1.0,,,5.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8266023,36,Matthew Corpas,,,Sr,UT,5-9,R/R,15082,10,4,10.0,22.0,34,2.0,0.941,,,,,3.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8270268,34,Kevin Martin,,,Sr,P,6-2,R/R,15082,18,1,,4.0,6,2.0,0.667,,,4.0,1.0,,,4.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8271358,0,Ronny Medina,,,Sr,C,5-10,R/R,15082,17,14,109.0,13.0,124,2.0,0.984,,5.0,15.0,5.0,,,8.167
2024,2023-24,MBA,231,FIU,1,I,CUSA,8274032,22,Joel Pinerio,,,So,P,6-0,R/R,15082,16,15,4.0,8.0,12,,1.0,,,10.0,3.0,2.0,,5.167
2024,2023-24,MBA,231,FIU,1,I,CUSA,8274094,49,Lucas Chantres,,,Fr,P,6-0,L/L,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8283034,10,Richie Pena,,,Sr,P,6-2,R/R,15082,18,1,1.0,5.0,6,,1.0,,,5.0,1.0,1.0,,3.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8283623,12,Orlando Hernandez,,,Sr,P,5-11,R/R,15082,13,0,2.0,7.0,9,,1.0,,,3.0,,,,2.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8285122,4,Roylan Quevedo,,,So,INF,5-9,L/R,15082,26,13,18.0,29.0,51,4.0,0.922,,,,,5.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8287129,38,David Eckaus,,,Jr,P,6-0,R/R,15082,18,5,,3.0,5,2.0,0.6,,,5.0,1.0,,,3.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8287143,39,Ryne Guida,,,Sr,1B,6-1,R/R,15082,57,57,,,0,,,,,,,,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8417899,5,Nick Pitelli,,,Sr,C,5-6,R/R,15082,24,11,106.0,5.0,114,3.0,0.974,2.0,4.0,18.0,3.0,,,8.417
2024,2023-24,MBA,231,FIU,1,I,CUSA,8417998,1,Alex Ulloa,,,Jr,INF,5-10,R/R,15082,57,57,74.0,143.0,245,28.0,0.886,,,,,17.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418112,6,Ryan Cabarcas,,,Sr,P,5-10,L/L,15082,18,3,2.0,7.0,10,1.0,0.9,,,3.0,2.0,,,3.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418114,7,Chase Engelhard,,,Sr,INF,6-0,R/R,15082,34,31,36.0,59.0,102,7.0,0.931,,,,,7.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418116,8,Andre Martinez,,,Sr,INF,5-10,R/R,15082,49,33,40.0,63.0,109,6.0,0.945,,,,,6.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418121,9,J'Quann  Smith,,,Jr,OF,6-3,L/L,15082,7,0,3.0,,3,,1.0,,,,,,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418127,13,Bryce Greene,,,Jr,P,6-2,R/R,15082,19,0,,2.0,2,,1.0,,,4.0,2.0,,,2.5
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418130,14,Samuel Fischer,,,Fr,INF,6-2,L/R,15082,32,17,12.0,22.0,38,4.0,0.895,,,,,1.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418136,16,Jaydon Bishop,,,Jr,P,6-0,L/L,15082,21,0,,2.0,2,,1.0,,,2.0,,,,1.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418147,17,Hector Candelas,,,Jr,OF,6-0,L/L,15082,35,9,24.0,,24,,1.0,,,,,,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418148,18,Armando Becerra,,,Sr,OF,5-10,L/L,15082,48,39,90.0,,93,3.0,0.968,,,,,,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418157,19,Austin Dearing,,,Jr,OF,6-2,L/R,15082,44,33,48.0,2.0,50,,1.0,,,,,1.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418160,20,Kishon Frett,,,Jr,OF,6-2,R/R,15082,50,47,77.0,6.0,87,4.0,0.954,,,,,,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418161,25,Tristan Dietrich,,,Fr,P,6-4,L/L,15082,5,0,,,0,,,,,1.0,1.0,,,0.5
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418303,27,Cameron Clines,,,Jr,P,6-3,R/R,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418307,28,Jeff Liquori,,,Jr,UT,6-1,L/L,15082,57,57,192.0,9.0,203,2.0,0.99,,,,,7.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418331,33,Brylan  West,,,Jr,1B,6-4,R/R,15082,51,51,280.0,32.0,322,10.0,0.969,,,,,23.0,,
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418332,35,Logan Runde,,,Jr,P,6-1,R/R,15082,14,5,1.0,5.0,6,,1.0,,,5.0,1.0,,,4.0
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418342,44,Zac Lampton,,,Sr,P,6-4,L/L,15082,21,0,1.0,6.0,11,4.0,0.636,,,7.0,2.0,,,3.5
2024,2023-24,MBA,231,FIU,1,I,CUSA,8418345,48,Evan Alwine,,,Fr,P,6-5,R/R,15082,12,2,,1.0,1,,1.0,,,3.0,2.0,,,2.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8261041,48,Lance Trippel,,,So,UT,6-2,R/R,15082,13,0,17.0,3.0,21,1.0,0.952,,,,,2.0,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8263559,7,Jaime Ferrer,,,Jr,OF,6-1,R/R,15082,63,62,69.0,5.0,75,1.0,0.987,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8263589,12,Jordan Williams,,,Jr,OF,5-11,B/R,15082,35,3,15.0,,15,,1.0,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8269093,37,Andrew Armstrong,,,Sr,P,6-2,L/L,15082,23,9,7.0,6.0,14,1.0,0.929,,,5.0,,1.0,,4.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8271331,27,DeAmez Ross,,,So,OF,5-11,L/L,15082,48,20,46.0,,46,,1.0,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8272086,22,James Tibbs III,,,Jr,OF,6-0,L/L,15082,66,66,112.0,6.0,119,1.0,0.992,,,,,2.0,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8273569,16,Jamie Arnold,,,So,P,6-1,R/L,15082,19,18,7.0,15.0,27,5.0,0.815,,,12.0,,2.0,,8.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8274411,25,McGwire Holbrook,,,Sr,C,6-1,R/R,15082,29,24,217.0,8.0,228,3.0,0.987,,2.0,17.0,1.0,,,9.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8275219,24,Cam Smith,,,So,INF,6-3,R/R,15082,66,66,39.0,105.0,151,7.0,0.954,,,,,4.0,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8275311,33,Ben Barrett,,,So,P,6-4,R/R,15082,8,0,,1.0,1,,1.0,,,1.0,,,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8275858,13,Conner Whittaker,,,Jr,P,6-0,R/R,15082,17,9,4.0,16.0,21,1.0,0.952,,,2.0,,1.0,,2.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8276365,40,Joe Charles,,,Jr,P,6-4,R/R,15082,30,0,1.0,5.0,7,1.0,0.857,,,1.0,1.0,1.0,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8279789,2,Titan Kamaka,,,So,INF,6-0,R/R,15082,10,0,,2.0,2,,1.0,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8286296,31,Ryan Denison,,,So,P,6-4,R/R,15082,4,0,,,0,,,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415048,53,John Abraham,,,Fr,P,6-3,R/R,15082,25,3,1.0,3.0,5,1.0,0.8,,,3.0,2.0,,,2.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415070,32,Daniel Cantu,,,Sr,1B,6-3,L/R,15082,66,66,455.0,26.0,484,3.0,0.994,,,,,40.0,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415081,47,Matty Davis,,,Fr,OF,6-3,R/R,15082,5,0,,,0,,,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415097,43,Marco Dinges,,,Jr,C,6-0,R/R,15082,64,62,7.0,,7,,1.0,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415099,9,Carson Dorsey,,,Jr,P,6-2,L/L,15082,23,11,,12.0,12,,1.0,,,1.0,2.0,1.0,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415101,14,Andrew Duncan,,,Fr,OF,6-1,R/R,15082,13,0,4.0,,5,1.0,0.8,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415103,3,Drew Faurot,,,So,INF,6-3,B/R,15082,59,56,86.0,113.0,203,4.0,0.98,,,,,23.0,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415109,4,Cal Fisher,,,Fr,INF,6-0,R/R,15082,32,14,24.0,47.0,71,,1.0,,,,,15.0,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415117,15,Connor Hults,,,Jr,P,5-11,L/L,15082,27,0,3.0,8.0,11,,1.0,,,,1.0,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415122,19,Riley Jackson,,,Fr,C,6-1,R/R,15082,9,0,24.0,1.0,25,,1.0,,,,,,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415170,30,Cam Leiter,,,So,P,6-5,R/R,15082,7,7,,1.0,3,2.0,0.333,,,2.0,,,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415174,1,Alex Lodise,,,So,INF,6-1,R/R,15082,62,62,76.0,134.0,222,12.0,0.946,,,,,32.0,,
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415183,35,Brady Louck,,,Fr,P,5-10,L/L,15082,14,4,,,0,,,,,1.0,1.0,,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415200,8,Brennen Oxford,,,Sr,P,6-2,R/L,15082,32,0,,6.0,7,1.0,0.857,,,2.0,,,,2.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415210,46,Hudson Rowan,,,Fr,P,6-1,R/L,15082,17,0,,,0,,,,,3.0,,,,2.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415211,41,Matt Sauser,,,Fr,P,6-3,L/R,15082,7,3,,1.0,1,,1.0,,,1.0,,,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415213,36,Noah Short,,,Sr,P,6-0,R/R,15082,22,0,,3.0,3,,1.0,,,1.0,,,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415219,17,Yoel Tejeda Jr.,,,So,P,6-8,B/R,15082,13,2,1.0,1.0,3,1.0,0.667,,,2.0,,,,1.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415233,20,Jaxson West,,,So,C,6-0,L/R,15082,51,41,437.0,24.0,465,4.0,0.991,1.0,7.0,20.0,4.0,4.0,,14.0
2024,2023-24,MBA,234,Florida St.,1,I,ACC,8415244,18,Max Williams,,,So,OF,6-2,L/L,15082,64,52,101.0,1.0,102,,1.0,,,,,,,
2024,2023-24,MBA,235,Florida,1,I,SEC,8260282,4,Cade Kurland,,,So,INF,5-11,,15082,62,62,76.0,128.0,213,9.0,0.958,,,,,22.0,,
2024,2023-24,MBA,235,Florida,1,I,SEC,8261196,28,Luke Heyman,,,So,C,6-4,,15082,66,66,502.0,57.0,562,3.0,0.995,,3.0,31.0,11.0,16.0,,15.75
2024,2023-24,MBA,235,Florida,1,I,SEC,8265808,20,Jake Clemente,,,Fr,P,6-3,,15082,19,2,,2.0,2,,1.0,,,6.0,2.0,,,5.0
2024,2023-24,MBA,235,Florida,1,I,SEC,8266351,18,Pierce Coppola,,,So,P,6-8,,15082,8,8,,3.0,3,,1.0,,,6.0,2.0,,,3.5
2024,2023-24,MBA,235,Florida,1,I,SEC,8266388,27,Fisher Jameson,,,Jr,P,6-5,,15082,34,1,2.0,6.0,8,,1.0,,,4.0,2.0,,,4.0
2024,2023-24,MBA,235,Florida,1,I,SEC,8269028,13,Ryan Slater,,,Jr,P,6-3,,15082,30,3,3.0,5.0,8,,1.0,,,2.0,4.0,,,2.0
2024,2023-24,MBA,235,Florida,1,I,SEC,8270020,3,Cade Fisher,,,So,P,6-4,,15082,26,9,2.0,9.0,12,1.0,0.917,,,10.0,1.0,,,8.0
