season,sport_id,team_id,player_id,player_jersey_number,player_full_name,player_positions,pitching_GP,pitching_GS,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK
2026,MBA,614638,11210394,3.0,Will Marcy,PH/CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210396,12.0,Connor Mattison,P,2,0,5.668,4,2,2,2,9,24,0,1,0,0,1,1,0,0,0,0,1,2,0,0
2026,MBA,614638,11210397,38.0,Ryan Mullan,P,2,0,2.333,2,1,1,1,2,10,0,0,0,1,1,1,0,2,0,0,0,1,0,1
2026,MBA,614638,11210405,19.0,Jack Sama,P,1,0,0.333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210406,0.0,Jackson Soucie,P,1,0,1.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210406,35.0,Jackson Soucie,P,1,0,2.0,2,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210408,37.0,Jayce Tharnish,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210411,13.0,Tagger Tyson,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210411,13.0,Tagger Tyson,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210411,13.0,Tagger Tyson,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210411,13.0,Tagger Tyson,PH/RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210415,24.0,Braxton Van Cleave,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210415,24.0,Braxton Van Cleave,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210415,24.0,Braxton Van Cleave,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210415,24.0,Braxton Van Cleave,PH/1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614638,11210415,24.0,Braxton Van Cleave,PH/RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9677242,5.0,Matt Colella,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9678500,19.0,Ben Waterman,P,1,0,3.0,4,1,1,1,4,15,1,0,0,0,1,0,0,2,3,0,2,0,0,0
2026,MBA,614639,9681272,47.0,Trey Zaffiro,P,1,1,0.0,2,6,5,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9681679,8.0,Teddy Cashman,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9681679,8.0,Teddy Cashman,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9682178,28.0,Jonathan Decker,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9682393,24.0,Jack Mislan,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9684415,12.0,Bode Grieve,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9685566,29.0,Alex Payne,P,1,0,0.667,4,4,4,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9686965,41.0,Dalton Brown,P,1,0,2.332,5,6,4,3,2,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9687873,10.0,Owen Basso,P,1,0,1.333,1,2,2,3,1,8,0,0,0,0,1,0,0,3,2,0,0,0,0,0
2026,MBA,614639,9688403,6.0,Luke Caucci,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9688403,6.0,Luke Caucci,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9688403,6.0,Luke Caucci,PH/CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9688555,31.0,Pat Walega,P,1,0,2.0,3,1,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9689711,4.0,Boden Fernsler,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9690519,36.0,Kellen Moore,P,1,0,3.668,3,2,1,3,5,17,1,0,0,1,0,0,0,3,4,0,1,0,0,0
2026,MBA,614639,9690678,18.0,Liam Ebbs,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9693021,17.0,Antonio Correa,P,1,0,3.0,9,8,8,2,0,21,1,0,0,4,0,1,0,2,2,0,1,0,0,0
2026,MBA,614639,9693149,9.0,Alex Barrist,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9694999,25.0,Brandon Doubek,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9694999,25.0,Brandon Doubek,PH/C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9696302,23.0,Ryan Ulisse,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9696974,27.0,Tristan Helmick,P,1,1,3.668,6,6,6,3,2,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2026,MBA,614639,9698138,3.0,Tyler Kidwell,P,1,0,0.0,2,5,5,2,0,5,0,0,0,1,0,1,0,2,2,0,0,0,0,0
2026,MBA,614639,9698429,14.0,Charlie Chropuvka,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9698429,14.0,Charlie Chropuvka,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,9701683,39.0,Rob Dorn,P,1,0,1.0,0,1,1,3,3,7,0,0,0,0,0,1,0,3,3,0,0,0,0,0
2026,MBA,614639,9704609,13.0,Trace Florio,P,1,1,1.333,4,5,5,1,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,11224093,2.0,Trey Deitelbaum,P,1,1,2.332,5,12,8,5,0,19,2,0,0,1,0,2,0,0,0,0,0,0,0,0
2026,MBA,614639,11224105,30.0,Vince Libretto,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,11224107,32.0,Wesley Maksimow,P,1,0,0.0,4,8,5,2,0,8,1,0,0,3,0,1,0,2,2,0,0,0,0,0
2026,MBA,614639,11224108,15.0,Kyle McKernan,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,11224109,38.0,Braden Pomponi,P,1,0,1.333,2,3,3,3,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026,MBA,614639,11224110,26.0,Gregory Quintana,P,1,0,2.332,6,3,3,1,3,15,1,1,0,0,2,1,0,3,1,0,0,0,0,0
2026,MBA,614639,11224111,35.0,Ryan Stoddard,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614639,11224111,35.0,Ryan Stoddard,PH/3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9678160,26.0,Brayden Evans,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9678318,32.0,Fabian Ramirez,P,3,0,4.667,2,1,1,3,6,20,1,0,0,0,0,1,0,4,1,0,0,0,0,0
2026,MBA,614640,9678543,51.0,Hayden Stallings,P,6,0,4.664,6,7,7,2,4,25,1,0,0,1,0,5,0,9,3,1,0,1,0,0
2026,MBA,614640,9679414,27.0,Tab Tracy,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9688104,9.0,Reese Beheler,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9689968,33.0,Chris Olivier,P,2,2,11.668,6,0,0,3,17,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9691408,22.0,Hector Rodriguez,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9694575,6.0,Ethan Oceguera,P,4,0,4.0,4,2,2,4,1,21,2,0,0,0,1,1,0,4,2,1,1,0,0,0
2026,MBA,614640,9700136,46.0,Reagan Weiblinger,P,1,0,1.667,4,4,1,2,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9700346,4.0,Easton Culp,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9700346,4.0,Easton Culp,PH/C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,9702683,52.0,Joshua Shimmin,P,4,0,2.667,6,8,8,5,1,21,1,1,0,1,1,3,0,4,3,0,0,1,0,0
2026,MBA,614640,11213505,1.0,Jake Wagoner,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213505,1.0,Jake Wagoner,PR/C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213508,2.0,Balin Valentine,PH/RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213508,2.0,Balin Valentine,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213512,3.0,Kevin Duran,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213514,5.0,Beau Durbin,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213516,7.0,Cade Pregeant,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213516,7.0,Cade Pregeant,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213520,8.0,Ty Dagley,P,4,0,7.999,4,1,1,2,8,30,1,0,0,0,1,0,0,1,1,0,0,0,0,0
2026,MBA,614640,11213525,12.0,A.J. Taylor,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213528,13.0,Lane Sparks,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213528,13.0,Lane Sparks,PR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213528,13.0,Lane Sparks,PR/DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213528,13.0,Lane Sparks,PR/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213528,13.0,Lane Sparks,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213530,14.0,Travis Lutz,P,2,2,3.332,4,1,1,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213532,16.0,Julius Carpio,P,4,0,5.334,4,0,0,0,8,20,1,0,0,0,0,1,0,3,0,0,0,0,0,0
2026,MBA,614640,11213534,17.0,A.J. Kostic,P,4,1,8.667,9,3,3,5,6,39,1,0,0,2,1,1,0,6,2,0,0,0,0,1
2026,MBA,614640,11213537,19.0,Colby Christian,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213537,19.0,Colby Christian,PH/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213537,19.0,Colby Christian,PR/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213539,20.0,Jose Vargas,PR/DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213540,21.0,Gage Burdick,P,4,1,2.667,10,9,9,5,4,24,2,0,1,1,4,1,0,1,1,0,0,1,0,0
2026,MBA,614640,11213542,23.0,Braden Benton,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213543,24.0,Tanner Carlisle,P,1,0,1.0,2,3,3,1,3,6,1,0,0,1,0,0,0,0,0,0,0,3,0,0
2026,MBA,614640,11213544,28.0,Diego Alana,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213545,30.0,Nathan Darden,P,5,0,4.0,2,4,4,2,5,17,1,0,0,0,1,1,0,4,0,0,0,0,0,0
2026,MBA,614640,11213546,34.0,Theo Kummer,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213547,35.0,Cam Diaz,P,1,1,3.668,3,2,1,1,4,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213548,36.0,Blayne Fritcher,P,4,1,4.333,4,4,4,4,5,22,1,0,0,1,0,1,0,2,0,0,0,0,0,0
2026,MBA,614640,11213551,41.0,Gabriel Rodriguez,P,3,0,1.333,2,3,1,4,0,10,0,1,0,0,0,0,0,3,2,0,0,0,0,0
2026,MBA,614640,11213554,47.0,Cooper Carlgren,P,2,1,6.0,9,8,8,3,5,33,2,0,0,2,1,3,0,0,0,0,1,0,0,0
2026,MBA,614640,11213556,53.0,Daniel Midkiff,P,3,0,3.0,9,11,10,4,1,23,1,1,0,1,2,1,0,2,0,0,0,0,0,0
2026,MBA,614640,11213557,54.0,Jarret Williams,P,2,1,5.0,3,0,0,4,8,25,0,0,0,0,0,3,0,0,1,0,0,0,0,0
2026,MBA,614640,11213558,99.0,Ayden Sunday,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213558,99.0,Ayden Sunday,PH/CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213558,99.0,Ayden Sunday,PR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614640,11213558,99.0,Ayden Sunday,PR/DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9678102,7.0,Brandon Coughlin,P,2,0,2.0,4,2,2,1,1,11,0,0,0,0,0,0,0,2,2,0,1,0,0,0
2026,MBA,614641,9678987,20.0,Liam O'Hearen,P,1,1,2.0,0,0,0,3,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026,MBA,614641,9679144,23.0,Ryan Davis,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9679144,23.0,Ryan Davis,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9679312,37.0,Ralph Gariano,P,2,0,2.667,3,2,2,1,5,14,1,0,0,0,0,2,0,3,2,0,2,0,0,0
2026,MBA,614641,9679712,22.0,Joey Esposito,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9679712,22.0,Joey Esposito,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9681015,42.0,Noah Gyauch-Quirk,P,2,0,3.333,3,1,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2026,MBA,614641,9681610,8.0,Shane O'Neill,P,2,2,3.0,2,3,3,2,3,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2026,MBA,614641,9681700,12.0,Jasper Adelman,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9681844,28.0,Max Treonze,P,3,0,2.333,6,8,7,1,3,15,0,1,0,0,1,2,0,3,2,0,0,0,0,0
2026,MBA,614641,9685372,11.0,Tommy Lamar,P,1,0,0.0,1,2,1,2,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2026,MBA,614641,9685440,18.0,Robbie Carvelli,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9685440,18.0,Robbie Carvelli,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9686989,34.0,Ian Wirtz,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9686989,34.0,Ian Wirtz,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9686989,34.0,Ian Wirtz,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9687346,27.0,Edwin Betances,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9688452,15.0,Raffaele Rogers,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9688452,15.0,Raffaele Rogers,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9691570,43.0,Jake Mulvehill,P,2,0,3.667,7,5,5,2,2,21,3,0,1,1,0,3,0,2,0,0,0,0,0,0
2026,MBA,614641,9695860,5.0,Owen Walewander,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9695860,5.0,Owen Walewander,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9695953,6.0,Trystan Crawford,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9696855,41.0,David Andolina,P,3,0,2.0,5,7,7,4,1,17,1,0,0,2,0,1,0,3,4,1,0,0,0,0
2026,MBA,614641,9700709,38.0,Matt Tsiaras,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9701879,1.0,Aidan Quinn,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9701879,1.0,Aidan Quinn,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9701879,1.0,Aidan Quinn,DH/3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9701914,40.0,Cole Kochanowicz,P,2,0,3.333,10,10,10,2,4,22,4,0,0,0,1,0,0,1,1,0,0,1,0,0
2026,MBA,614641,9702254,9.0,Jack Frankovic,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9702254,9.0,Jack Frankovic,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9702394,2.0,Dom Patrizi,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9703023,3.0,Ryan Cochran,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9703023,3.0,Ryan Cochran,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,9703796,14.0,Grady Golier,P,1,0,0.0,2,2,2,0,0,3,1,0,0,0,1,1,0,2,2,0,0,0,0,0
2026,MBA,614641,9704742,21.0,Cole Leaman,P,2,2,5.332,7,8,2,4,7,27,1,1,0,0,0,1,0,0,0,0,1,1,0,0
2026,MBA,614641,11240750,10.0,Max Dantoni,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240750,33.0,Max Dantoni,INF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240750,33.0,Max Dantoni,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240751,4.0,Silvio Giardina,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240752,17.0,Robby Grasso,PR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240752,17.0,Robby Grasso,PR/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240752,17.0,Robby Grasso,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240752,39.0,Robby Grasso,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240752,39.0,Robby Grasso,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240752,39.0,Robby Grasso,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240755,19.0,Ryan Holman,P,3,0,4.667,9,5,5,3,1,25,2,0,1,0,1,0,0,3,3,0,0,0,0,0
2026,MBA,614641,11240757,30.0,Parker Ivy,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614641,11240759,45.0,Christopher Nell,P,3,2,10.332,10,2,2,5,11,45,2,0,0,0,2,0,0,1,0,0,0,1,0,0
2026,MBA,614641,11240761,24.0,Jackson Shepelsky,P,1,0,0.333,4,6,6,1,0,7,1,2,0,0,0,1,0,2,2,0,0,0,0,0
2026,MBA,614641,11240763,29.0,Declan Wilkes,P,1,0,1.667,1,1,1,0,2,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2026,MBA,614641,11240766,13.0,Sam Fairhurst,P,3,0,10.336,14,12,12,3,8,51,0,0,0,6,0,2,0,0,0,1,2,2,0,0
2026,MBA,614642,9685345,1.0,Tanner Marsh,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9686390,17.0,Nick Barone,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9686687,49.0,Easton Swofford,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9686687,49.0,Easton Swofford,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9688393,28.0,Josh McCusker,P,2,0,2.333,2,4,4,2,2,14,0,0,0,0,0,1,0,3,2,1,0,0,0,0
2026,MBA,614642,9688960,8.0,John Simmons,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9688960,8.0,John Simmons,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9690061,16.0,Ben Blair,P,3,3,17.332,7,5,5,3,24,64,4,0,0,0,0,2,0,0,0,0,0,9,0,0
2026,MBA,614642,9691295,35.0,Riley DeCandido,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9691295,35.0,Riley DeCandido,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9691295,35.0,Riley DeCandido,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9692523,48.0,Josh Swink,P,3,0,5.0,5,3,1,4,7,25,2,0,0,0,0,1,0,0,0,1,1,2,0,0
2026,MBA,614642,9694598,27.0,Tyler August,P,3,0,7.0,2,0,0,1,8,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2026,MBA,614642,9695318,4.0,Jaxon Sorenson,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9695318,4.0,Jaxon Sorenson,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9697154,29.0,Charlie Brinkman,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9699536,26.0,Tucker Moore,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9699536,26.0,Tucker Moore,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9699665,6.0,Landon Scilley,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9699665,6.0,Landon Scilley,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,MBA,614642,9699665,6.0,Landon Scilley,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
