sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339408,596737,34,7,7,0,0,13,2,6,3,2,0,0,15,1,0,0,0,0,4,9.0,10,3,3,0,8,35,0,1,0,1,1,1,0,1,0,2,0,2,0,1,27,8,35,0,0,0,0,1,2,0,0.0
MBA,6339408,596836,32,3,10,0,1,15,1,3,0,1,0,2,8,1,1,1,0,0,2,9.0,7,7,4,3,15,39,0,0,0,2,2,2,0,0,0,0,0,4,0,0,27,5,33,1,0,0,0,0,2,0,
MBA,6339410,596799,27,14,9,2,0,17,2,11,10,1,1,0,2,1,0,0,2,0,0,7.332,6,3,3,2,7,27,1,0,0,0,3,0,0,0,0,0,0,3,0,0,21,9,30,0,0,0,0,1,2,0,0.0
MBA,6339410,596896,25,3,6,1,0,7,0,3,2,0,0,0,7,1,1,0,0,0,3,6.0,9,14,12,10,2,39,2,0,2,2,3,1,0,0,0,0,1,0,0,0,18,5,25,2,0,0,4,0,3,0,1.0
MBA,6339411,596900,26,11,9,2,0,14,1,9,3,4,1,0,2,1,0,0,3,0,1,7.0,2,1,1,6,9,29,0,0,0,0,2,1,0,0,0,1,0,3,0,0,21,7,28,0,0,0,2,1,0,0,1.0
MBA,6339411,596908,21,1,2,0,0,2,0,1,6,1,0,1,9,0,1,0,2,0,3,6.0,9,11,5,3,2,34,2,0,0,1,2,4,0,2,2,0,1,1,0,0,17,7,25,1,0,0,3,0,3,0,1.0
MBA,6339412,596731,48,18,19,3,1,39,5,17,7,0,0,0,7,0,0,0,1,0,2,9.0,9,9,7,6,7,45,2,0,0,2,3,4,0,6,1,1,2,1,0,0,27,9,37,1,0,1,3,1,3,0,1.0
MBA,6339412,596814,32,9,9,2,0,17,2,8,6,4,2,1,7,1,1,0,3,0,1,9.0,19,18,15,7,7,55,3,1,0,5,3,0,0,5,2,0,0,2,0,0,27,6,36,3,0,0,1,0,0,0,1.0
MBA,6339413,596739,37,16,13,4,0,17,0,16,4,4,1,0,7,0,1,0,4,0,2,8.998999999999999,7,6,4,9,8,45,0,0,0,1,1,1,0,0,0,0,1,1,0,0,27,7,36,2,0,2,0,0,3,0,
MBA,6339413,596838,34,6,7,0,0,10,1,6,9,1,1,0,8,1,0,0,0,0,1,7.999,13,16,15,4,7,46,4,0,0,0,2,4,0,0,0,0,1,2,0,0,24,5,31,2,0,0,4,1,0,0,1.0
MBA,6339414,596736,38,10,13,4,0,17,0,9,5,2,0,1,12,0,0,0,1,0,5,8.0,10,13,12,6,7,44,3,0,0,1,1,3,0,0,0,1,0,1,0,0,24,5,31,2,0,0,1,0,0,0,1.0
MBA,6339414,596760,34,13,10,3,0,16,1,12,6,3,0,1,7,0,0,0,1,0,1,9.0,13,10,9,5,12,46,4,0,0,0,0,2,0,0,0,1,0,5,0,0,27,8,35,0,0,0,1,0,0,0,1.0
MBA,6339416,596727,34,6,8,0,0,14,2,5,5,2,0,0,5,1,1,0,1,0,2,8.998999999999999,8,9,9,6,5,47,3,0,0,0,1,5,0,5,2,0,1,1,0,0,26,10,36,0,0,0,5,0,0,0,1.0
MBA,6339416,596837,35,9,8,3,0,11,0,9,6,5,1,0,5,0,0,0,5,0,1,9.0,8,6,5,5,5,41,0,0,0,2,2,2,0,5,3,0,0,2,0,0,26,10,39,3,0,0,1,1,3,0,0.0
MBA,6339417,596732,32,3,4,0,1,6,0,2,8,2,1,0,8,0,0,0,1,0,1,7.999,5,4,4,4,8,34,1,0,0,0,0,2,1,0,0,0,1,3,0,1,23,6,30,1,0,0,2,1,2,0,1.0
MBA,6339417,596734,27,4,5,1,0,6,0,4,4,2,1,0,8,1,1,1,2,1,3,9.0,4,3,3,8,8,43,0,1,0,0,2,2,0,0,0,0,1,1,0,0,26,8,35,1,0,0,1,0,0,0,1.0
MBA,6339418,596751,42,9,12,0,0,24,4,7,6,1,0,0,9,1,1,0,4,0,3,10.0,13,10,7,6,6,51,1,0,0,2,1,3,0,0,0,0,1,1,0,0,30,9,44,5,0,1,3,1,4,0,1.0
MBA,6339418,596789,41,10,13,1,0,20,2,9,6,3,1,0,6,2,1,0,3,0,1,10.001,12,9,7,6,9,49,0,0,0,4,2,1,0,0,0,0,0,3,0,0,30,11,43,2,0,1,4,1,3,0,1.0
MBA,6339419,596736,37,13,14,2,0,22,2,13,9,5,1,0,7,1,0,0,1,0,3,9.0,13,11,10,4,12,47,3,0,0,1,2,4,0,0,0,0,0,4,0,0,27,11,39,1,0,1,2,0,2,0,1.0
MBA,6339419,596803,39,11,13,3,0,19,1,8,4,4,0,0,12,1,0,0,2,0,4,8.332,14,13,13,9,7,52,2,0,0,2,2,5,0,0,0,0,1,3,0,0,25,9,34,0,0,0,1,0,3,0,1.0
MBA,6339420,596735,30,1,4,1,0,5,0,0,6,2,0,1,8,1,0,0,4,1,2,8.0,8,5,3,3,5,34,1,0,0,0,1,0,0,1,0,0,0,0,0,0,23,11,35,1,0,1,3,1,2,0,1.0
MBA,6339420,596800,31,5,8,1,0,9,0,5,3,0,0,0,5,1,1,0,5,0,0,9.0,4,1,1,6,8,39,1,0,0,0,3,2,1,0,0,1,0,2,0,0,27,6,33,0,0,0,4,0,1,0,1.0
MBA,6339421,596726,32,17,10,4,0,14,0,14,15,8,0,0,6,1,0,0,10,0,3,9.0,8,4,4,3,4,36,0,0,0,0,3,0,0,0,0,0,1,2,0,0,27,6,33,0,0,0,0,0,4,0,
MBA,6339421,596807,32,4,8,0,0,8,0,4,3,0,1,0,4,2,0,0,0,0,2,7.997,10,17,12,15,6,55,4,0,1,0,4,8,0,6,3,0,0,3,0,0,24,7,35,4,0,0,10,0,2,0,1.0
MBA,6339422,596738,43,3,13,0,0,16,1,2,4,0,0,0,6,2,0,0,1,1,3,11.0,5,2,1,3,8,44,1,0,0,0,0,3,0,3,1,2,0,4,0,0,33,9,43,1,0,0,3,1,0,0,1.0
MBA,6339422,596963,36,2,5,1,0,6,0,1,3,3,0,2,8,0,1,0,3,0,4,10.668,13,3,3,4,6,47,0,0,0,1,1,0,1,4,1,0,0,3,0,0,32,16,49,1,0,0,2,0,6,0,1.0
MBA,6339423,596728,34,6,10,2,0,18,2,6,6,0,0,1,4,0,2,0,2,1,2,9.0,6,2,1,5,9,39,1,0,0,0,3,1,0,3,0,0,0,6,0,0,27,6,34,1,0,0,1,0,0,0,1.0
MBA,6339423,596813,33,2,6,1,0,7,0,2,5,1,0,0,9,0,0,0,1,0,6,9.0,10,6,6,6,4,41,2,0,0,2,1,0,1,2,0,1,0,2,0,0,26,11,37,0,0,0,2,2,0,0,0.0
MBA,6339424,-1,56,18,14,0,4,28,2,18,16,4,2,2,8,2,0,2,4,0,2,18.0,14,10,8,14,18,80,4,0,0,2,0,2,0,0,0,0,0,6,0,0,54,25,80,1,0,0,10,0,8,0,1.0
MBA,6339424,596817,32,5,7,2,0,12,1,5,7,1,0,0,9,2,0,0,5,0,3,8.0,7,9,8,8,4,40,0,2,0,1,0,2,0,0,0,1,1,1,0,1,23,10,35,2,0,0,2,0,3,0,1.0
MBA,6339425,596731,35,4,11,3,0,14,0,3,4,2,0,0,9,1,1,0,2,0,1,8.997,8,7,7,4,12,37,2,0,0,3,0,1,0,1,0,1,1,4,0,0,26,5,31,0,0,0,0,3,0,0,0.0
MBA,6339425,596966,30,7,8,2,0,19,3,7,4,1,1,1,12,0,3,0,0,0,4,9.0,11,4,3,4,9,41,3,0,0,0,0,2,0,1,0,0,0,1,0,0,26,8,34,0,0,1,2,1,3,0,1.0
MBA,6339427,596839,33,7,6,1,0,10,1,4,6,3,1,0,4,1,0,0,0,0,0,8.999,8,9,8,5,12,42,2,0,0,1,1,2,0,6,5,0,0,2,0,0,27,5,33,1,0,0,4,1,0,0,1.0
MBA,6339427,596876,35,9,8,2,0,13,1,8,5,2,0,0,12,0,1,0,4,0,2,9.0,6,7,7,6,4,43,1,0,0,1,3,3,0,7,2,0,1,0,0,0,27,11,41,3,0,0,0,0,3,0,
MBA,6339428,596723,26,5,8,0,1,13,1,5,5,1,1,3,7,0,1,0,1,1,2,8.0,7,4,0,5,8,35,3,0,1,0,1,0,0,0,0,1,0,4,0,0,23,6,30,1,0,1,2,1,3,0,1.0
MBA,6339428,596934,29,4,7,3,0,10,0,3,5,0,0,1,8,1,1,0,2,0,4,7.332,8,5,5,5,7,36,0,1,0,1,0,1,1,2,1,3,1,2,0,0,22,9,32,1,0,0,1,1,0,0,0.0
MBA,6339430,596763,39,13,14,2,2,26,2,12,10,0,2,0,6,2,1,0,0,0,2,8.999,18,16,16,12,9,55,5,1,0,1,1,1,0,3,1,0,3,3,0,0,26,7,34,1,0,0,3,0,6,0,1.0
MBA,6339430,596882,39,16,18,5,1,28,1,16,12,1,3,0,9,3,1,0,3,0,3,8.999,14,13,6,10,6,51,2,2,1,2,0,0,0,4,4,0,2,2,0,0,27,11,41,3,0,2,0,1,5,0,0.0
MBA,6339431,596794,38,10,16,3,1,21,0,8,3,0,1,0,6,2,0,0,1,0,3,8.999,11,8,6,5,7,45,1,0,0,0,3,2,0,0,0,2,1,2,0,0,26,7,35,2,0,0,0,0,1,0,
MBA,6339431,596967,35,8,11,1,0,12,0,6,5,2,1,2,7,1,0,0,0,0,2,8.0,16,10,6,3,6,42,3,1,0,0,0,0,0,0,0,0,1,3,0,0,24,9,34,1,0,0,1,0,5,0,1.0
MBA,6339432,596742,31,3,5,1,0,9,1,1,4,1,0,0,11,1,0,0,1,0,2,8.999,14,12,12,7,11,49,3,0,0,0,4,2,1,8,4,0,0,3,0,1,25,11,37,1,0,0,3,0,0,0,1.0
MBA,6339432,596858,40,12,14,3,0,17,0,10,7,2,0,0,11,0,2,1,3,1,3,9.0,5,3,3,4,11,36,1,0,0,1,1,1,0,0,0,0,0,2,0,0,27,5,32,0,0,0,1,0,2,0,1.0
MBA,6339433,596791,30,7,9,3,1,17,1,6,5,1,1,0,2,2,0,0,3,0,0,9.0,8,5,4,2,12,35,0,0,0,0,0,0,0,3,3,0,0,2,0,0,27,5,33,1,0,0,0,0,3,0,
MBA,6339433,596837,33,5,8,0,0,8,0,3,2,0,0,0,12,1,0,0,0,0,2,8.001000000000001,9,7,7,5,2,37,3,1,0,1,2,1,0,2,0,0,1,0,0,0,24,12,36,0,0,0,3,0,6,0,1.0
MBA,6339434,596806,35,9,6,1,0,10,1,6,7,3,1,0,5,2,0,0,0,0,1,9.0,8,3,3,3,10,38,0,2,0,1,0,0,0,0,0,0,0,4,0,0,26,8,34,0,0,0,0,1,0,0,0.0
MBA,6339434,596824,35,3,8,0,2,15,1,3,3,0,0,0,10,0,1,0,0,0,4,9.0,6,9,4,7,5,46,1,0,0,1,1,3,0,3,1,0,1,1,0,0,26,10,40,4,0,3,0,0,5,0,
MBA,6339435,596786,30,4,8,2,0,10,0,4,2,2,2,2,7,0,0,1,1,0,3,9.0,8,2,1,1,9,35,0,0,0,0,0,1,0,2,0,0,0,1,0,0,26,7,34,1,0,0,1,0,2,0,1.0
MBA,6339435,596865,33,2,8,0,0,8,0,2,1,1,0,0,9,1,0,0,1,0,1,9.0,8,4,3,2,7,38,2,0,1,0,1,2,0,0,0,2,2,3,0,1,27,5,32,0,0,0,1,0,0,0,1.0
MBA,6339436,596761,33,4,7,1,1,13,1,4,3,0,0,0,11,0,1,0,2,0,2,8.998999999999999,9,6,6,3,9,38,1,0,0,1,2,1,0,0,0,0,0,0,0,0,26,11,38,1,0,0,4,1,2,0,1.0
MBA,6339436,596779,34,6,9,1,0,13,1,5,3,1,0,0,9,1,1,0,4,0,0,9.0,7,4,4,3,11,36,1,1,0,1,1,0,0,0,0,0,0,2,0,0,26,5,31,0,0,0,2,0,0,0,1.0
MBA,6339438,596813,55,8,14,3,1,22,1,7,6,4,0,1,6,0,0,1,2,1,1,13.0,13,6,5,5,12,56,0,0,0,0,3,1,1,1,0,0,1,1,0,1,37,8,46,1,0,1,1,0,2,0,1.0
MBA,6339438,596837,49,6,13,0,0,13,0,5,5,1,1,0,12,1,0,1,1,1,1,12.997,14,8,3,6,6,66,3,1,0,1,2,4,1,2,0,1,0,1,0,1,38,20,61,3,0,2,2,0,0,0,1.0
MBA,6339440,596935,36,4,11,3,1,19,1,4,3,2,0,0,5,2,0,1,1,0,1,8.0,6,6,6,4,7,36,2,0,0,0,2,1,0,0,0,1,0,1,0,0,24,10,34,0,0,0,2,0,0,0,1.0
MBA,6339440,596958,30,6,6,2,0,8,0,5,4,1,0,1,7,0,0,0,2,0,1,9.0,11,4,4,3,5,41,3,1,0,1,0,2,0,3,1,0,0,1,0,0,27,13,40,0,0,0,1,0,5,0,1.0
MBA,6339441,596731,33,4,9,4,0,13,0,4,3,1,0,1,11,0,0,1,0,0,2,8.997,10,5,3,3,9,40,3,0,0,2,1,1,0,4,1,0,0,1,0,0,27,8,37,2,0,0,5,0,2,0,1.0
MBA,6339441,596959,36,5,10,3,0,19,2,3,3,1,0,0,9,1,0,0,5,0,1,9.002,9,4,4,3,11,38,4,0,0,0,0,1,0,2,0,1,0,2,0,1,25,10,35,0,0,0,0,0,0,0,
MBA,6339442,596840,29,7,10,0,0,13,1,9,1,1,3,1,7,0,0,0,1,0,1,8.998999999999999,7,5,5,2,10,39,1,0,0,2,2,1,0,0,0,0,0,3,0,0,23,7,33,3,0,1,0,0,0,0,
MBA,6339442,596866,36,5,7,1,0,14,2,5,2,1,0,0,10,0,0,0,0,0,3,6.997999999999999,8,8,7,3,8,34,0,0,0,1,0,1,0,5,1,1,3,1,0,0,24,7,32,1,0,0,1,0,0,0,1.0
MBA,6339443,599994,26,8,4,0,0,7,1,8,6,1,0,0,12,0,0,0,0,0,6,7.0,12,22,21,16,3,50,4,0,0,2,1,1,0,0,0,0,1,0,0,0,20,6,27,1,0,1,2,0,0,0,1.0
MBA,6339443,8054812,32,22,12,4,0,22,2,20,16,1,1,0,3,0,0,0,1,0,0,7.0,4,8,3,6,12,33,0,0,0,1,1,1,0,3,3,0,0,6,0,0,20,5,26,1,0,0,0,0,0,0,
MBA,6339447,596785,32,3,8,1,0,12,1,3,5,1,0,0,6,1,0,0,0,0,0,9.0,12,9,8,3,2,42,2,0,0,1,1,2,0,0,0,1,0,0,0,0,25,14,40,1,0,0,2,1,0,0,1.0
MBA,6339447,596805,36,9,12,2,0,17,1,8,3,2,0,1,2,0,1,0,2,0,0,3.0,4,1,1,1,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26,8,34,0,0,0,0,0,1,0,
MBA,6339448,596769,40,4,10,3,0,13,0,4,0,1,0,0,9,1,0,0,0,0,4,8.998999999999999,8,7,4,3,3,43,1,0,0,1,0,4,0,0,0,1,2,1,0,0,27,12,44,5,0,0,4,1,5,0,1.0
MBA,6339448,596832,33,7,8,1,0,12,1,7,3,4,2,1,3,2,1,0,4,0,1,9.001000000000001,10,4,3,0,9,41,3,0,0,0,0,1,0,0,0,0,0,4,0,0,26,11,40,3,0,0,0,0,3,0,
MBA,6339449,596793,33,4,7,2,0,9,0,4,4,0,1,0,7,1,0,0,1,0,1,8.0,14,13,8,2,4,46,1,0,2,1,1,4,0,2,2,2,1,2,0,0,24,10,36,2,0,0,3,0,0,0,1.0
MBA,6339449,596922,37,13,14,1,0,18,1,10,2,4,1,2,4,0,0,0,3,0,2,9.0,7,4,3,4,7,38,2,0,0,0,0,0,0,0,0,0,1,1,0,0,26,9,37,2,0,0,1,0,3,0,1.0
MBA,6339450,596786,33,2,5,0,1,7,0,2,2,1,0,0,10,0,0,0,0,0,2,8.0,5,3,0,3,8,33,1,0,0,0,1,1,0,0,0,0,0,2,0,0,24,6,30,0,0,0,0,1,0,0,0.0
MBA,6339450,596865,29,3,5,1,0,6,0,0,3,1,0,0,8,0,1,0,0,0,2,9.0,5,2,1,2,10,36,0,1,0,0,0,1,0,1,0,0,0,2,0,0,25,10,36,1,0,0,0,0,0,0,
MBA,6339452,596763,25,4,7,2,0,12,1,4,2,0,0,0,10,0,0,0,1,0,2,7.0,5,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,27,0,0,0,0,0,6,0,
MBA,6339452,596882,23,0,5,0,0,5,0,0,0,0,0,0,5,3,0,0,0,0,0,6.0,7,4,4,2,10,27,2,0,1,1,1,0,0,0,0,0,0,2,0,0,18,3,21,0,0,1,1,0,0,0,1.0
MBA,6339454,597114,33,0,9,1,0,10,0,0,4,1,0,0,6,2,1,0,1,0,0,7.997,9,8,5,6,6,45,2,0,0,0,2,4,0,0,0,0,1,1,0,1,22,12,37,3,0,0,0,0,0,0,
MBA,6339454,597151,34,8,9,2,0,11,0,6,6,4,1,0,6,0,0,1,0,0,1,9.0,9,0,0,4,6,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,10,37,0,0,0,1,1,3,0,0.0
MBA,6339455,596810,28,4,4,1,0,5,0,3,5,3,0,3,9,1,1,0,0,0,0,9.0,10,3,1,1,0,34,1,1,0,0,0,0,0,0,0,1,0,0,0,0,26,15,42,1,0,0,2,1,10,0,1.0
MBA,6339455,596811,32,3,10,1,1,13,0,3,1,0,0,1,0,4,1,0,2,0,0,8.333,4,4,3,5,9,39,1,0,0,0,2,3,0,0,0,3,0,0,0,0,25,9,38,4,0,1,0,1,1,0,0.0
MBA,6339457,596817,18,1,3,1,0,4,0,0,3,0,0,0,6,1,1,0,0,0,4,3.0,3,4,0,3,3,16,2,0,0,0,0,0,0,0,0,0,1,1,0,0,17,7,25,1,0,0,1,0,6,0,1.0
MBA,6339457,596973,28,4,6,2,0,8,0,4,5,0,1,0,5,2,0,0,1,0,2,9.0,4,3,2,6,9,37,1,0,2,0,1,1,0,0,0,0,0,4,0,0,26,10,38,2,0,0,0,1,6,0,0.0
MBA,6339458,596919,33,11,8,0,0,8,0,10,11,2,3,0,9,0,0,1,4,0,0,9.0,7,5,5,6,7,41,2,1,0,0,1,2,0,3,2,1,0,0,0,0,27,6,34,1,0,0,1,0,4,0,1.0
MBA,6339458,596962,32,5,7,2,1,11,0,5,6,2,0,1,7,2,0,0,1,0,0,9.001000000000001,8,11,9,11,9,49,0,0,0,0,1,2,0,8,8,0,3,0,0,1,27,6,35,2,0,0,4,0,0,0,1.0
MBA,6339459,596771,40,6,13,1,0,14,0,6,3,1,1,3,7,0,0,0,5,1,2,10.003,13,5,4,6,12,46,2,0,0,0,1,0,0,4,0,1,1,4,0,0,30,8,39,1,0,0,0,0,3,0,
MBA,6339459,596951,37,5,13,2,0,15,0,5,5,0,1,1,12,1,0,2,0,0,4,9.667,13,6,4,3,7,48,1,0,0,0,1,1,1,0,0,3,1,2,0,0,27,6,34,1,0,0,5,0,0,0,1.0
MBA,6339460,596776,33,2,8,1,0,9,0,1,1,0,0,0,8,1,0,0,1,1,2,9.001000000000001,4,2,1,0,10,32,0,0,0,1,0,0,0,0,0,2,0,2,0,0,27,14,42,1,0,0,1,0,0,0,1.0
MBA,6339460,596931,30,2,4,0,0,7,1,1,0,0,0,2,10,0,0,0,1,0,2,8.668,9,3,3,1,8,35,1,0,0,1,1,0,1,0,0,0,0,2,0,0,26,10,36,0,0,0,1,0,2,0,1.0
MBA,6339461,596730,28,14,11,2,0,16,1,14,5,2,1,0,4,0,1,0,3,0,2,7.0,7,2,1,1,9,28,1,1,0,0,0,0,0,0,0,0,0,2,0,1,21,3,25,1,0,1,0,1,0,0,0.0
MBA,6339461,596822,9,2,2,0,1,4,0,1,0,0,0,0,2,0,0,0,0,0,1,4.0,8,11,9,2,4,24,1,0,0,1,3,1,0,0,0,0,0,2,0,0,8,2,10,0,0,0,3,1,0,0,1.0
MBA,6339462,8054850,28,7,8,0,1,10,0,4,8,3,1,0,5,0,2,1,0,0,1,9.0,7,0,0,9,11,42,1,0,0,0,0,2,0,0,0,0,0,6,0,0,27,8,36,1,0,0,1,2,0,0,0.0
MBA,6339463,596765,33,8,10,3,0,16,1,7,3,0,1,0,7,0,0,0,1,0,4,9.0,5,0,0,2,8,35,0,0,0,0,2,0,0,0,0,0,0,3,0,0,26,2,29,1,0,0,1,0,0,0,1.0
MBA,6339463,596828,33,0,5,0,0,5,0,0,2,0,0,0,8,0,0,0,1,0,3,7.999,10,8,8,3,7,37,3,0,0,1,2,0,0,0,0,0,1,4,0,0,23,5,28,0,0,0,1,0,0,0,1.0
MBA,6339464,596901,29,3,10,2,0,15,1,3,3,1,1,0,7,1,0,0,0,0,5,5.0,2,0,0,1,4,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,21,5,27,1,0,0,0,1,0,0,0.0
MBA,6339464,596944,22,0,3,0,0,3,0,0,0,2,0,0,8,0,1,0,0,0,1,7.0,10,3,3,3,7,34,2,0,0,1,0,1,0,0,0,0,1,5,0,0,20,4,24,0,0,0,0,0,3,0,
MBA,6339466,596752,32,2,7,1,0,8,0,1,4,0,0,0,10,1,0,1,1,0,4,8.0,10,7,7,2,5,39,2,1,0,1,0,2,0,3,2,0,1,0,0,0,22,6,30,2,0,0,1,1,0,0,0.0
MBA,6339466,596858,34,7,10,2,1,17,1,7,2,2,1,0,5,0,1,0,1,0,0,9.0,7,2,2,4,10,36,1,0,0,0,2,0,0,0,0,0,0,4,0,1,27,7,35,1,0,0,1,0,2,0,1.0
MBA,6339467,597100,41,11,13,1,0,17,1,9,4,0,0,2,5,0,0,0,3,0,0,7.999,12,12,12,4,7,40,3,0,0,1,3,0,0,0,0,0,0,4,0,0,23,4,27,0,0,0,1,0,0,0,1.0
MBA,6339467,597276,36,12,12,3,0,18,1,12,4,0,0,0,7,0,0,0,1,0,4,9.0,13,11,7,4,5,47,1,0,0,1,2,0,0,0,0,2,0,0,0,0,27,15,44,2,0,0,3,0,0,0,1.0
MBA,6339468,596746,40,8,18,4,0,22,0,7,4,4,1,1,5,0,0,1,1,0,1,9.0,6,5,5,7,13,39,0,0,0,2,0,2,0,2,1,0,1,4,0,1,26,11,37,0,0,0,1,0,6,0,1.0
MBA,6339468,596883,29,5,6,0,0,12,2,5,7,2,1,0,13,2,0,1,1,0,4,9.0,18,8,7,4,5,50,4,0,1,0,0,4,0,2,1,1,1,1,0,1,26,14,41,1,0,0,1,0,0,0,1.0
MBA,6339469,596737,31,5,10,2,0,18,2,5,2,0,1,2,10,0,1,0,2,0,4,9.0,3,2,1,5,6,37,1,0,0,0,0,1,0,0,0,1,1,2,0,0,27,5,34,2,0,0,1,0,3,0,1.0
MBA,6339469,596939,29,2,3,1,0,4,0,2,5,1,1,1,6,1,0,0,1,0,2,8.0,10,5,5,2,10,36,2,0,0,2,1,0,0,0,0,2,1,4,0,0,24,8,33,1,0,0,2,1,0,0,1.0
MBA,6339472,596867,27,10,7,1,0,11,1,10,11,3,4,1,9,1,1,0,1,0,4,9.001,11,12,4,3,12,45,1,0,0,3,2,4,0,2,0,0,0,1,0,0,27,9,39,3,0,0,0,1,0,0,0.0
MBA,6339472,596927,38,12,11,1,0,21,3,10,3,4,0,0,12,0,1,1,0,0,1,6.0,4,6,5,6,6,29,0,0,0,1,1,2,0,3,3,1,4,2,0,0,27,8,35,0,0,2,1,0,3,0,1.0
MBA,6339473,596869,34,7,9,3,2,16,0,6,5,1,0,0,6,2,0,1,2,0,2,8.999,12,9,7,4,10,43,1,1,0,0,0,0,0,8,3,0,3,1,0,0,27,7,36,2,0,0,2,0,3,0,1.0
MBA,6339473,596971,36,9,12,1,1,15,0,9,4,0,3,0,10,1,0,0,2,0,1,9.0,9,7,5,5,6,40,3,2,0,0,1,1,0,2,0,0,0,2,0,1,26,10,37,1,0,1,2,0,5,0,1.0
MBA,6339474,596741,32,4,9,4,0,13,0,3,3,0,1,0,5,1,0,0,0,0,2,9.0,5,2,2,2,7,35,2,0,0,0,0,2,0,2,1,0,0,2,0,0,24,6,30,0,0,0,0,1,0,0,0.0
MBA,6339474,596868,31,2,5,2,0,7,0,2,2,2,0,0,7,0,1,0,0,0,2,9.0,10,5,4,4,5,41,4,0,0,0,2,1,0,4,2,0,1,2,0,0,27,11,41,3,0,0,1,0,6,0,1.0
MBA,6339475,596834,32,10,8,0,0,11,1,7,10,2,0,1,9,0,0,0,1,0,4,9.0,8,6,6,1,10,39,0,0,0,1,2,2,0,2,0,1,0,2,0,0,26,9,36,1,0,0,0,0,0,0,
MBA,6339475,596942,32,6,7,0,0,10,1,4,1,2,0,0,10,0,0,0,0,0,2,8.0,8,10,10,10,9,45,0,0,0,1,4,2,0,2,0,1,0,4,0,0,14,4,18,0,0,0,0,0,0,0,
MBA,6339476,596826,32,14,12,2,1,22,2,13,6,3,0,1,4,2,0,0,5,0,1,8.0,5,4,2,2,9,32,0,0,0,1,0,0,0,0,0,0,1,3,0,0,24,5,30,1,0,0,1,0,0,0,1.0
MBA,6339476,596876,29,4,5,0,0,8,1,4,2,0,1,0,9,0,0,0,1,0,3,7.0,12,14,12,6,4,42,2,1,0,2,3,3,0,3,1,1,0,1,0,0,21,9,32,2,0,1,5,0,6,0,1.0
MBA,6339477,596743,32,6,8,4,0,15,1,6,1,4,0,0,6,0,0,0,2,0,0,9.001,6,1,1,1,8,33,0,0,0,0,1,0,0,1,0,0,0,3,0,0,27,14,42,1,0,0,2,1,3,0,1.0
MBA,6339477,596918,18,1,5,0,0,5,0,0,1,0,0,0,3,1,1,0,1,0,1,5.0,8,6,6,1,3,26,4,0,1,1,0,2,0,0,0,0,0,0,0,0,20,7,27,0,0,0,2,0,0,0,1.0
MBA,6339478,596766,31,1,5,2,0,7,0,1,4,0,0,0,9,0,1,0,4,0,1,8.0,4,3,3,3,4,30,1,1,0,0,1,0,0,0,0,0,0,1,0,0,24,7,31,0,0,0,0,0,3,0,
MBA,6339478,596794,27,3,4,1,1,7,0,3,3,0,0,0,4,1,0,0,0,0,1,9.0,5,1,1,4,9,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,27,7,34,0,0,0,4,1,0,0,1.0
MBA,6339479,596804,30,2,6,0,0,9,1,2,4,0,1,0,12,1,1,0,0,0,0,8.333,9,3,3,3,6,39,1,0,0,0,0,2,0,0,0,0,0,0,0,0,25,13,38,0,0,0,3,0,0,0,1.0
MBA,6339479,596911,34,3,9,1,0,10,0,3,3,2,0,0,6,0,0,0,3,0,0,9.0,6,2,2,4,12,35,0,0,0,1,1,0,0,2,1,0,1,0,0,0,27,8,35,0,0,0,0,1,3,0,0.0
MBA,6339480,596742,31,6,8,0,0,8,0,5,2,2,0,1,5,0,0,1,0,0,2,9.0,9,2,2,0,5,35,3,0,0,0,1,1,0,2,0,0,0,1,0,0,27,10,37,0,0,1,1,0,3,0,1.0
MBA,6339480,596966,34,2,9,3,0,12,0,2,0,1,0,0,5,1,0,0,1,0,1,8.0,8,6,6,2,5,36,0,0,0,0,2,2,0,0,0,1,0,2,0,1,24,7,32,1,0,0,0,0,0,0,
MBA,6339482,596733,36,11,14,3,2,21,0,10,3,2,0,0,4,0,0,0,0,0,1,9.0,6,6,4,3,10,38,1,1,0,1,1,0,0,0,0,0,0,3,0,0,27,4,33,2,0,0,0,0,0,0,
